AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4114.87179460, 4120.51282024, 4119.99999973, 4120.76923050, 4122.17948691, 4096.41025607, 4117.05128178, 4108.46153819, 4093.84615350, 4125.25640998, 4105.12820485, 4135.64102544, 4130.12820485, 4192.43589730,8.57
4124.87179460, 4119.87179460, 4126.28205101, 4118.58974332, 4123.58974332, 4091.66666632, 4114.99999973, 4106.53846126, 4090.38461504, 4127.43589716, 4102.43589709, 4138.58974339, 4132.17948691, 4196.02564089,8.57
4123.97435870, 4123.20512793, 4122.94871767, 4117.56410229, 4124.87179460, 4093.71794837, 4111.53846126, 4098.97435863, 4091.28205094, 4131.66666639, 4102.56410229, 4143.97435877, 4132.56410229, 4195.64102551,8.57
4113.33333306, 4121.15384588, 4114.23076896, 4117.56410229, 4121.66666639, 4092.94871761, 4113.97435870, 4105.38461511, 4098.07692273, 4129.48717921, 4106.15384588, 4141.66666646, 4129.61538434, 4196.02564089,8.57
4127.69230742, 4128.58974332, 4127.69230742, 4126.02564075, 4127.05128178, 4090.25640991, 4116.41025614, 4114.23076896, 4101.53846119, 4124.74358947, 4107.30769203, 4143.84615364, 4133.07692280, 4196.15384602,8.57
4115.51282024, 4121.53846126, 4121.15384588, 4117.69230742, 4125.51282024, 4093.46153812, 4116.92307665, 4117.17948691, 4105.76923050, 4125.89743562, 4104.74358947, 4139.74358954, 4129.99999973, 4194.10256397,8.57
4117.82051255, 4123.58974332, 4123.46153819, 4116.41025614, 4122.69230742, 4096.53846119, 4114.99999973, 4119.99999973, 4108.84615357, 4129.48717921, 4105.38461511, 4141.28205108, 4126.53846126, 4197.56410243,8.57
4123.97435870, 4126.53846126, 4125.64102537, 4119.99999973, 4125.25640998, 4091.79487145, 4109.10256383, 4117.17948691, 4104.10256383, 4129.35897408, 4104.87179460, 4138.71794851, 4129.23076896, 4192.30769217,8.57
4113.71794844, 4118.33333306, 4118.84615357, 4114.48717921, 4123.46153819, 4087.69230735, 4110.12820485, 4114.74358947, 4101.41025607, 4127.56410229, 4104.87179460, 4136.66666646, 4130.51282024, 4190.25641012,8.57
4123.46153819, 4127.43589716, 4131.15384588, 4120.12820485, 4126.02564075, 4090.51282017, 4114.99999973, 4117.05128178, 4102.94871767, 4128.20512793, 4108.84615357, 4147.30769210, 4130.51282024, 4195.76923063,8.57
4117.43589716, 4126.02564075, 4124.35897408, 4120.38461511, 4126.79487152, 4092.43589709, 4112.05128178, 4116.41025614, 4102.17948684, 4127.94871767, 4108.20512793, 4142.43589723, 4127.43589716, 4192.69230756,8.57
4123.33333306, 4124.23076896, 4125.38461511, 4121.41025614, 4126.92307665, 4092.17948684, 4106.53846126, 4113.33333306, 4100.38461504, 4128.46153819, 4105.12820485, 4139.35897415, 4128.84615357, 4191.02564089,8.57
4128.07692280, 4126.41025614, 4128.33333306, 4124.23076896, 4126.02564075, 4092.05128171, 4108.20512793, 4109.87179460, 4097.05128171, 4129.74358947, 4103.33333306, 4143.71794851, 4128.46153819, 4192.30769217,8.57
4114.61538434, 4120.51282024, 4112.94871767, 4117.30769203, 4122.56410229, 4092.17948684, 4109.35897408, 4103.71794844, 4093.46153812, 4127.56410229, 4103.07692280, 4144.74358954, 4126.41025614, 4195.51282038,8.57
4128.58974332, 4128.33333306, 4126.28205101, 4118.84615357, 4126.15384588, 4094.23076889, 4109.23076896, 4102.56410229, 4094.61538427, 4128.07692280, 4106.41025614, 4147.94871774, 4129.61538434, 4196.41025628,8.57
4121.02564075, 4125.12820485, 4124.10256383, 4115.76923050, 4122.94871767, 4101.53846119, 4119.87179460, 4110.64102537, 4097.69230735, 4129.61538434, 4106.28205101, 4139.48717928, 4128.33333306, 4193.58974345,8.57
4116.28205101, 4122.05128178, 4118.33333306, 4116.15384588, 4123.58974332, 4108.46153819, 4128.58974332, 4118.46153819, 4101.79487145, 4127.30769203, 4104.99999973, 4143.84615364, 4130.25640998, 4198.58974345,8.57
4128.97435870, 4126.28205101, 4127.82051255, 4122.56410229, 4130.38461511, 4106.66666639, 4126.02564075, 4119.99999973, 4105.89743562, 4126.92307665, 4103.84615357, 4149.35897415, 4132.05128178, 4196.02564089,8.57
4116.79487152, 4117.30769203, 4118.07692280, 4115.76923050, 4121.92307665, 4102.94871767, 4125.38461511, 4118.33333306, 4105.89743562, 4129.23076896, 4102.69230742, 4137.82051262, 4130.25640998, 4193.33333320,8.57
4122.94871767, 4123.07692280, 4124.35897408, 4120.25640998, 4120.25640998, 4100.25640991, 4125.38461511, 4115.76923050, 4105.25640998, 4128.46153819, 4107.69230742, 4142.43589723, 4134.23076896, 4200.51282038,8.57
4119.48717921, 4123.33333306, 4122.56410229, 4121.79487152, 4125.64102537, 4099.87179453, 4123.97435870, 4121.41025614, 4111.79487152, 4128.33333306, 4107.94871767, 4142.56410236, 4132.30769203, 4197.30769217,8.57
4114.48717921, 4119.35897408, 4119.35897408, 4118.84615357, 4125.64102537, 4102.05128171, 4126.28205101, 4126.66666639, 4115.89743562, 4132.43589716, 4104.61538434, 4139.35897415, 4127.69230742, 4195.89743576,8.57
4123.97435870, 4126.66666639, 4130.89743562, 4122.69230742, 4125.89743562, 4098.71794837, 4122.05128178, 4113.07692280, 4106.53846126, 4133.07692280, 4107.82051255, 4142.30769210, 4130.64102537, 4197.30769217,8.57
4112.82051255, 4120.64102537, 4120.89743562, 4116.79487152, 4121.66666639, 4099.87179453, 4120.64102537, 4109.48717921, 4100.38461504, 4128.58974332, 4108.71794844, 4138.33333313, 4129.87179460, 4193.58974345,8.57
4123.07692280, 4124.74358947, 4124.87179460, 4118.58974332, 4124.10256383, 4111.41025614, 4129.74358947, 4129.48717921, 4110.51282024, 4128.33333306, 4104.99999973, 4142.56410236, 4129.99999973, 4193.97435884,8.57
4123.07692280, 4126.66666639, 4125.76923050, 4119.74358947, 4126.02564075, 4114.61538434, 4136.28205108, 4141.53846133, 4121.79487152, 4130.64102537, 4103.58974332, 4139.61538441, 4128.84615357, 4192.30769217,8.57
4113.58974332, 4121.79487152, 4121.53846126, 4119.87179460, 4123.84615357, 4106.02564075, 4131.41025614, 4131.53846126, 4120.38461511, 4128.33333306, 4107.43589716, 4138.20512800, 4126.79487152, 4194.99999986,8.57
4125.89743562, 4129.48717921, 4132.43589716, 4128.07692280, 4127.43589716, 4099.35897402, 4121.28205101, 4120.25640998, 4112.82051255, 4124.87179460, 4108.46153819, 4146.15384595, 4130.12820485, 4196.92307679,8.57
4116.15384588, 4122.43589716, 4119.48717921, 4121.66666639, 4125.25640998, 4101.92307658, 4124.87179460, 4128.46153819, 4115.25640998, 4126.02564075, 4104.35897408, 4137.82051262, 4127.56410229, 4193.33333320,8.57
4123.97435870, 4122.56410229, 4123.97435870, 4121.41025614, 4126.41025614, 4107.43589716, 4134.35897408, 4133.20512793, 4118.58974332, 4129.23076896, 4107.94871767, 4139.35897415, 4129.23076896, 4195.38461525,8.57
4126.66666639, 4126.15384588, 4130.12820485, 4124.87179460, 4127.05128178, 4107.56410229, 4132.05128178, 4126.41025614, 4115.51282024, 4127.05128178, 4110.51282024, 4144.10256390, 4132.30769203, 4193.33333320,8.57
4113.58974332, 4121.41025614, 4116.92307665, 4121.79487152, 4121.92307665, 4105.76923050, 4129.35897408, 4131.41025614, 4118.97435870, 4124.99999973, 4107.69230742, 4141.66666646, 4127.69230742, 4193.71794858,8.57
4128.33333306, 4127.69230742, 4125.38461511, 4127.30769203, 4125.51282024, 4107.69230742, 4133.97435870, 4137.43589723, 4123.46153819, 4128.46153819, 4108.58974332, 4145.64102544, 4128.46153819, 4197.17948704,8.57
4119.48717921, 4122.17948691, 4119.61538434, 4121.79487152, 4124.10256383, 4108.97435870, 4134.74358947, 4133.33333306, 4119.74358947, 4128.97435870, 4108.97435870, 4138.97435877, 4130.12820485, 4195.64102551,8.57
4119.35897408, 4121.53846126, 4121.02564075, 4119.61538434, 4123.46153819, 4105.51282024, 4130.64102537, 4133.46153819, 4116.15384588, 4128.33333306, 4108.20512793, 4142.43589723, 4132.56410229, 4195.25641012,8.57
4126.66666639, 4126.28205101, 4127.56410229, 4123.97435870, 4125.89743562, 4108.71794844, 4137.82051262, 4146.53846133, 4122.17948691, 4129.99999973, 4106.66666639, 4147.05128185, 4132.69230742, 4192.05128192,8.57
4111.41025614, 4117.94871767, 4116.66666639, 4118.46153819, 4118.20512793, 4119.23076896, 4148.46153826, 4154.10256390, 4131.41025614, 4129.87179460, 4106.66666639, 4139.10256390, 4129.74358947, 4194.35897422,8.57
4121.79487152, 4124.10256383, 4126.41025614, 4122.69230742, 4120.12820485, 4119.99999973, 4140.76923056, 4143.97435877, 4126.53846126, 4128.07692280, 4109.35897408, 4141.41025621, 4132.82051255, 4198.58974345,8.57
4119.23076896, 4122.94871767, 4121.28205101, 4119.23076896, 4125.51282024, 4113.33333306, 4132.82051255, 4140.76923056, 4118.20512793, 4128.58974332, 4106.92307665, 4139.48717928, 4133.20512793, 4192.43589730,8.57
4116.79487152, 4120.64102537, 4118.33333306, 4116.02564075, 4123.71794844, 4110.76923050, 4136.28205108, 4146.53846133, 4120.76923050, 4130.64102537, 4105.76923050, 4140.76923056, 4131.92307665, 4193.84615371,8.57
4124.87179460, 4125.12820485, 4129.23076896, 4124.61538434, 4126.02564075, 4111.66666639, 4135.12820485, 4139.10256390, 4119.74358947, 4128.46153819, 4106.15384588, 4141.15384595, 4131.41025614, 4196.41025628,8.57
4111.02564075, 4117.05128178, 4121.53846126, 4121.92307665, 4125.89743562, 4111.92307665, 4134.23076896, 4132.94871767, 4116.15384588, 4125.76923050, 4106.15384588, 4135.25640998, 4132.05128178, 4193.07692294,8.57
4119.74358947, 4123.58974332, 4127.56410229, 4121.66666639, 4124.35897408, 4109.48717921, 4132.82051255, 4136.28205108, 4116.53846126, 4127.17948691, 4107.94871767, 4141.28205108, 4136.41025621, 4194.61538448,8.57
4119.87179460, 4125.51282024, 4123.97435870, 4118.46153819, 4121.79487152, 4109.99999973, 4130.51282024, 4139.74358954, 4118.07692280, 4128.07692280, 4106.66666639, 4138.20512800, 4131.41025614, 4194.35897422,8.57
4116.92307665, 4120.51282024, 4121.79487152, 4120.25640998, 4123.33333306, 4114.74358947, 4134.74358947, 4143.71794851, 4123.33333306, 4127.94871767, 4104.61538434, 4137.94871774, 4129.48717921, 4195.38461525,8.57
4127.94871767, 4125.64102537, 4130.64102537, 4127.56410229, 4127.82051255, 4114.74358947, 4134.74358947, 4138.20512800, 4122.69230742, 4129.74358947, 4103.84615357, 4143.58974339, 4134.74358947, 4193.20512807,8.57
