AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4128.58974332, 4118.46153819, 4141.92307672, 4112.30769203, 4106.92307665, 4120.51282024, 4116.02564075, 4119.61538434, 4124.23076896, 4150.76923056, 4180.89743576, 4159.23076903, 4151.28205108, 4125.38461511,10.0
4135.38461518, 4123.84615357, 4143.97435877, 4117.56410229, 4125.25640998, 4125.12820485, 4126.28205101, 4130.51282024, 4128.46153819, 4156.53846133, 4185.76923063, 4162.94871774, 4151.41025621, 4123.71794844,10.0
4129.23076896, 4112.94871767, 4128.46153819, 4112.43589716, 4128.58974332, 4124.35897408, 4132.43589716, 4139.61538441, 4128.46153819, 4147.30769210, 4175.64102551, 4150.89743569, 4144.87179467, 4124.48717921,10.0
4118.58974332, 4105.51282024, 4117.30769203, 4102.17948684, 4111.79487152, 4121.41025614, 4127.94871767, 4136.92307672, 4121.53846126, 4132.69230742, 4165.51282031, 4137.05128185, 4136.66666646, 4124.35897408,10.0
4115.38461511, 4100.89743555, 4112.82051255, 4090.89743555, 4101.15384581, 4108.07692280, 4107.56410229, 4120.76923050, 4107.56410229, 4123.07692280, 4157.17948697, 4130.38461511, 4126.92307665, 4121.53846126,10.0
4114.61538434, 4096.28205094, 4111.92307665, 4085.89743555, 4103.58974332, 4099.99999966, 4095.25640991, 4114.99999973, 4101.79487145, 4124.48717921, 4155.12820492, 4133.84615357, 4124.99999973, 4121.28205101,10.0
4113.97435870, 4102.82051255, 4121.53846126, 4093.07692273, 4106.41025614, 4111.02564075, 4106.41025614, 4126.92307665, 4113.46153819, 4136.02564082, 4167.82051262, 4145.51282031, 4134.99999973, 4123.20512793,10.0
4126.28205101, 4115.12820485, 4134.23076896, 4105.64102537, 4108.46153819, 4118.97435870, 4115.76923050, 4133.33333306, 4127.17948691, 4149.48717928, 4183.33333320, 4158.33333313, 4147.17948697, 4124.10256383,10.0
4141.41025621, 4120.64102537, 4139.87179467, 4111.15384588, 4110.38461511, 4113.97435870, 4112.17948691, 4136.28205108, 4129.61538434, 4157.05128185, 4183.71794858, 4165.76923056, 4151.79487159, 4123.84615357,10.0
4139.74358954, 4118.07692280, 4139.74358954, 4107.94871767, 4108.20512793, 4112.69230742, 4112.56410229, 4133.58974332, 4119.23076896, 4151.02564082, 4175.89743576, 4163.58974339, 4148.58974339, 4121.79487152,10.0
4132.69230742, 4116.66666639, 4136.28205108, 4103.33333306, 4107.05128178, 4119.74358947, 4119.99999973, 4120.51282024, 4107.30769203, 4138.84615364, 4175.76923063, 4157.17948697, 4144.23076903, 4123.84615357,10.0
4134.74358947, 4118.33333306, 4133.07692280, 4102.94871767, 4109.99999973, 4124.74358947, 4127.30769203, 4116.28205101, 4105.89743562, 4135.12820485, 4175.38461525, 4155.25641005, 4141.02564082, 4123.84615357,10.0
4130.64102537, 4114.23076896, 4127.43589716, 4104.10256383, 4111.15384588, 4121.92307665, 4130.12820485, 4122.94871767, 4104.23076896, 4132.56410229, 4163.46153826, 4149.48717928, 4134.99999973, 4117.30769203,10.0
4121.28205101, 4113.20512793, 4123.58974332, 4106.15384588, 4115.25640998, 4122.05128178, 4135.64102544, 4134.23076896, 4108.84615357, 4132.94871767, 4158.97435877, 4141.92307672, 4136.92307672, 4117.17948691,10.0
4126.15384588, 4124.48717921, 4127.94871767, 4113.46153819, 4126.41025614, 4131.28205101, 4145.89743569, 4145.25641005, 4124.99999973, 4142.05128185, 4170.76923063, 4148.46153826, 4147.69230749, 4121.28205101,10.0
4129.35897408, 4127.30769203, 4127.05128178, 4115.38461511, 4126.66666639, 4129.61538434, 4141.02564082, 4145.38461518, 4127.69230742, 4142.69230749, 4170.76923063, 4155.38461518, 4142.17948697, 4122.05128178,10.0
4121.92307665, 4115.38461511, 4121.02564075, 4106.41025614, 4116.92307665, 4119.23076896, 4126.53846126, 4129.61538434, 4111.79487152, 4133.20512793, 4157.30769210, 4148.71794851, 4130.38461511, 4119.99999973,10.0
4121.53846126, 4112.56410229, 4125.76923050, 4103.07692280, 4117.43589716, 4121.28205101, 4124.87179460, 4120.25640998, 4104.48717921, 4132.30769203, 4157.17948697, 4144.99999980, 4133.97435870, 4119.35897408,10.0
4125.76923050, 4115.76923050, 4133.07692280, 4106.79487152, 4117.30769203, 4120.89743562, 4121.53846126, 4123.46153819, 4107.82051255, 4136.92307672, 4161.41025621, 4150.89743569, 4136.28205108, 4120.64102537,10.0
4125.12820485, 4111.79487152, 4134.35897408, 4107.82051255, 4106.79487152, 4107.17948691, 4109.99999973, 4121.15384588, 4104.99999973, 4134.61538434, 4160.51282031, 4155.38461518, 4130.89743562, 4121.53846126,10.0
4129.87179460, 4116.02564075, 4143.20512800, 4113.97435870, 4106.66666639, 4105.12820485, 4113.71794844, 4122.82051255, 4109.74358947, 4138.33333313, 4167.56410236, 4161.92307672, 4139.61538441, 4122.17948691,10.0
