AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4100.76923043, 4101.79487145, 4090.89743555, 4094.99999966, 4101.28205094, 4117.43589716, 4106.92307665, 4103.33333306, 4087.30769196, 4100.89743555, 4096.53846119, 4088.84615350, 4104.48717921, 4133.97435870,10.0
4101.28205094, 4097.94871761, 4087.94871761, 4086.02564068, 4105.89743562, 4116.66666639, 4121.53846126, 4107.56410229, 4086.92307658, 4096.66666632, 4088.46153812, 4084.23076889, 4097.30769196, 4130.38461511,10.0
4096.53846119, 4099.48717914, 4080.76923043, 4079.99999966, 4108.97435870, 4104.99999973, 4121.53846126, 4118.97435870, 4095.64102530, 4099.35897402, 4082.43589709, 4077.82051248, 4094.35897402, 4127.17948691,10.0
4097.05128171, 4100.38461504, 4081.41025607, 4082.94871761, 4102.56410229, 4101.28205094, 4101.66666632, 4112.43589716, 4095.64102530, 4103.97435870, 4092.69230735, 4079.99999966, 4103.33333306, 4131.28205101,10.0
4106.02564075, 4102.94871767, 4095.64102530, 4086.66666632, 4107.82051255, 4113.20512793, 4101.15384581, 4105.76923050, 4091.92307658, 4108.84615357, 4100.89743555, 4089.99999966, 4109.48717921, 4134.61538434,10.0
4114.23076896, 4112.05128178, 4104.48717921, 4090.76923043, 4118.58974332, 4119.23076896, 4114.74358947, 4110.89743562, 4097.56410222, 4111.92307665, 4102.30769196, 4095.25640991, 4107.05128178, 4132.43589716,10.0
4115.38461511, 4118.20512793, 4100.89743555, 4094.35897402, 4117.30769203, 4116.53846126, 4114.10256383, 4111.28205101, 4101.92307658, 4108.33333306, 4103.58974332, 4091.41025607, 4105.51282024, 4131.02564075,10.0
4118.07692280, 4120.89743562, 4102.17948684, 4091.02564068, 4118.71794844, 4123.07692280, 4118.84615357, 4117.69230742, 4105.38461511, 4111.53846126, 4106.53846126, 4095.38461504, 4109.48717921, 4132.43589716,10.0
4118.46153819, 4118.97435870, 4103.58974332, 4081.28205094, 4120.76923050, 4122.94871767, 4123.33333306, 4119.87179460, 4106.28205101, 4117.30769203, 4104.48717921, 4097.69230735, 4112.56410229, 4132.17948691,10.0
4109.23076896, 4107.82051255, 4091.41025607, 4075.64102530, 4112.17948691, 4109.10256383, 4106.41025614, 4103.58974332, 4094.99999966, 4107.69230742, 4094.35897402, 4085.12820478, 4106.79487152, 4131.53846126,10.0
4107.30769203, 4106.41025614, 4086.66666632, 4079.10256376, 4119.23076896, 4110.38461511, 4106.66666639, 4106.66666639, 4097.43589709, 4105.25640998, 4092.82051248, 4083.46153812, 4105.12820485, 4136.41025621,10.0
4108.07692280, 4107.17948691, 4091.53846119, 4077.82051248, 4120.12820485, 4118.58974332, 4121.66666639, 4117.69230742, 4103.20512793, 4111.28205101, 4094.87179453, 4088.71794837, 4105.64102537, 4135.64102544,10.0
4097.17948684, 4096.53846119, 4082.69230735, 4064.35897395, 4089.74358940, 4112.43589716, 4111.66666639, 4098.97435863, 4082.43589709, 4098.07692273, 4083.84615350, 4078.71794837, 4095.25640991, 4128.71794844,10.0
