AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4104.23076896, 4195.76923063, 4162.69230749, 3816.66666577, 4114.99999973, 4162.94871774, 4173.71794858, 4173.84615371, 4174.87179474, 4134.74358947, 5000.12820673, 4161.53846133, 4117.82051255, 4143.46153826,12.0
4107.05128178, 4199.87179474, 4162.05128185, 3819.74358884, 4114.74358947, 4153.58974339, 4161.92307672, 4162.43589723, 4170.12820499, 4133.58974332, 4973.58974512, 4152.94871774, 4112.05128178, 4143.46153826,12.0
4109.35897408, 4186.53846140, 4156.28205108, 3818.20512731, 4118.58974332, 4123.58974332, 4115.89743562, 4130.38461511, 4141.15384595, 4134.10256383, 4951.15384762, 4136.79487159, 4102.56410229, 4140.38461518,12.0
4108.33333306, 4184.74358961, 4151.41025621, 3828.58974269, 4116.15384588, 4118.46153819, 4101.66666632, 4132.43589716, 4128.46153819, 4135.64102544, 4931.79487326, 4144.87179467, 4104.23076896, 4140.38461518,12.0
4114.35897408, 4196.15384602, 4156.92307672, 3847.43589661, 4113.58974332, 4140.51282031, 4129.48717921, 4150.76923056, 4140.51282031, 4133.71794844, 4925.38461685, 4161.66666646, 4107.94871767, 4142.43589723,12.0
4108.33333306, 4189.35897422, 4159.74358954, 3848.33333250, 4113.58974332, 4142.43589723, 4146.92307672, 4158.07692287, 4170.12820499, 4132.82051255, 4925.51282198, 4165.38461518, 4104.74358947, 4141.15384595,12.0
4108.84615357, 4179.35897422, 4153.84615364, 3833.97435807, 4113.97435870, 4128.58974332, 4136.02564082, 4152.82051262, 4169.10256397, 4135.38461518, 4910.89743729, 4154.48717928, 4103.33333306, 4140.89743569,12.0
4112.17948691, 4186.53846140, 4146.02564082, 3838.07692218, 4114.23076896, 4132.05128178, 4118.58974332, 4130.76923050, 4122.94871767, 4134.74358947, 4884.35897568, 4137.94871774, 4100.38461504, 4138.71794851,12.0
4108.46153819, 4189.74358961, 4145.38461518, 3851.28205045, 4115.12820485, 4143.46153826, 4127.94871767, 4114.87179460, 4111.28205101, 4131.79487152, 4868.33333466, 4137.05128185, 4097.05128171, 4139.10256390,12.0
4112.17948691, 4183.07692294, 4147.82051262, 3839.10256320, 4119.61538434, 4139.35897415, 4148.20512800, 4128.71794844, 4138.46153826, 4130.12820485, 4856.28205254, 4146.92307672, 4101.92307658, 4142.69230749,12.0
4106.92307665, 4180.89743576, 4141.02564082, 3825.38461449, 4118.46153819, 4133.46153819, 4140.12820492, 4142.94871774, 4129.23076896, 4130.38461511, 4833.84615510, 4141.28205108, 4101.92307658, 4138.71794851,12.0
4107.17948691, 4183.46153833, 4140.64102544, 3834.35897346, 4116.66666639, 4146.02564082, 4139.74358954, 4146.02564082, 4119.87179460, 4130.76923050, 4817.56410375, 4143.84615364, 4099.99999966, 4137.94871774,12.0
4112.30769203, 4189.35897422, 4149.35897415, 3840.64102481, 4120.89743562, 4151.15384595, 4158.33333313, 4156.02564082, 4149.35897415, 4131.02564075, 4803.97436016, 4162.94871774, 4105.25640998, 4140.89743569,12.0
4105.38461511, 4198.58974345, 4148.33333313, 3842.17948635, 4117.94871767, 4137.82051262, 4144.48717928, 4153.20512800, 4149.23076903, 4130.76923050, 4785.00000112, 4160.89743569, 4104.48717921, 4141.28205108,12.0
4109.35897408, 4192.82051269, 4143.71794851, 3855.89743507, 4116.41025614, 4133.58974332, 4123.84615357, 4137.56410236, 4127.30769203, 4130.12820485, 4771.28205240, 4145.38461518, 4098.84615350, 4141.92307672,12.0
