AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4123.20512793, 4346.02564124, 4228.20512814, 4305.89743604, 4130.25640998, 4170.51282038, 4150.25641005, 4118.84615357, 4126.15384588, 4134.23076896, 4192.43589730, 4217.43589737, 4163.84615364, 4144.87179467,12.0
4125.38461511, 4319.87179501, 4215.89743583, 4285.89743597, 4128.07692280, 4158.84615364, 4141.53846133, 4109.35897408, 4122.17948691, 4134.23076896, 4183.46153833, 4200.51282038, 4151.28205108, 4149.61538441,12.0
4120.64102537, 4292.05128212, 4201.79487173, 4262.69230770, 4125.76923050, 4161.66666646, 4133.20512793, 4113.07692280, 4118.84615357, 4134.23076896, 4174.48717935, 4185.51282038, 4151.53846133, 4147.30769210,12.0
4124.10256383, 4291.15384623, 4200.25641012, 4268.97435905, 4130.12820485, 4171.66666653, 4141.15384595, 4118.97435870, 4124.48717921, 4134.23076896, 4177.17948704, 4180.51282038, 4152.17948697, 4146.41025621,12.0
4120.76923050, 4300.76923091, 4202.56410250, 4277.56410264, 4133.71794844, 4166.79487159, 4151.02564082, 4119.99999973, 4129.61538434, 4134.23076896, 4178.58974345, 4177.82051269, 4147.30769210, 4147.43589723,12.0
4120.25640998, 4295.51282059, 4202.82051275, 4268.46153853, 4131.53846126, 4162.05128185, 4148.97435877, 4124.23076896, 4134.87179460, 4134.23076896, 4173.58974345, 4178.97435884, 4152.17948697, 4146.28205108,12.0
4124.23076896, 4275.25641033, 4203.33333327, 4256.28205129, 4130.12820485, 4164.87179467, 4149.74358954, 4131.92307665, 4142.69230749, 4134.23076896, 4176.15384602, 4181.15384602, 4155.76923056, 4146.66666646,12.0
4119.87179460, 4260.51282052, 4197.94871781, 4254.74358975, 4130.38461511, 4163.71794851, 4157.82051262, 4143.33333313, 4148.46153826, 4134.23076896, 4179.87179474, 4172.56410243, 4152.30769210, 4147.30769210,12.0
4122.69230742, 4270.12820520, 4190.89743576, 4253.84615385, 4128.97435870, 4163.20512800, 4151.92307672, 4141.41025621, 4139.48717928, 4134.23076896, 4171.15384602, 4162.05128185, 4148.84615364, 4145.12820492,12.0
4119.99999973, 4273.07692315, 4187.17948704, 4248.46153847, 4127.82051255, 4167.56410236, 4139.35897415, 4125.64102537, 4127.94871767, 4134.23076896, 4164.74358954, 4158.71794851, 4144.35897415, 4141.79487159,12.0
4121.15384588, 4247.30769231, 4183.84615371, 4247.17948718, 4129.87179460, 4169.10256397, 4142.56410236, 4117.69230742, 4123.97435870, 4134.23076896, 4166.53846133, 4155.12820492, 4139.48717928, 4144.61538441,12.0
4128.33333306, 4241.79487180, 4180.38461525, 4249.61538462, 4132.69230742, 4169.23076910, 4151.15384595, 4115.25640998, 4114.10256383, 4134.23076896, 4164.74358954, 4150.25641005, 4136.92307672, 4146.92307672,12.0
4122.56410229, 4246.28205129, 4179.23076910, 4242.17948718, 4130.64102537, 4170.89743576, 4147.30769210, 4107.05128178, 4106.28205101, 4134.23076896, 4164.10256390, 4150.51282031, 4136.92307672, 4146.02564082,12.0
4126.02564075, 4227.69230763, 4179.61538448, 4233.97435898, 4128.07692280, 4154.87179467, 4135.38461518, 4096.28205094, 4100.51282017, 4134.23076896, 4168.33333320, 4149.87179467, 4139.87179467, 4146.15384595,12.0
4124.74358947, 4219.23076917, 4179.48717935, 4237.82051282, 4130.38461511, 4141.28205108, 4134.74358947, 4097.43589709, 4092.69230735, 4134.23076896, 4164.87179467, 4145.89743569, 4141.79487159, 4143.46153826,12.0
4120.25640998, 4206.41025634, 4173.58974345, 4226.28205122, 4130.51282024, 4152.17948697, 4134.99999973, 4101.15384581, 4094.74358940, 4134.23076896, 4157.43589723, 4138.46153826, 4134.87179460, 4144.74358954,12.0
4124.74358947, 4182.17948704, 4161.79487159, 4205.12820506, 4130.12820485, 4154.35897415, 4122.82051255, 4097.30769196, 4102.69230742, 4134.23076896, 4158.33333313, 4126.15384588, 4129.74358947, 4149.87179467,12.0
4119.48717921, 4193.97435884, 4162.17948697, 4216.53846147, 4131.53846126, 4149.61538441, 4125.76923050, 4110.25640998, 4110.89743562, 4134.23076896, 4165.89743569, 4126.28205101, 4136.53846133, 4148.20512800,12.0
4121.92307665, 4214.74358968, 4177.94871781, 4240.51282052, 4130.51282024, 4153.46153826, 4140.38461518, 4129.61538434, 4124.48717921, 4134.23076896, 4171.92307679, 4144.10256390, 4141.41025621, 4146.79487159,12.0
4120.76923050, 4203.71794865, 4185.12820499, 4236.41025641, 4130.76923050, 4150.12820492, 4130.25640998, 4124.99999973, 4127.94871767, 4134.23076896, 4172.05128192, 4157.94871774, 4139.74358954, 4147.05128185,12.0
4115.38461511, 4191.02564089, 4179.10256397, 4225.25641019, 4131.02564075, 4135.51282031, 4112.56410229, 4107.56410229, 4112.43589716, 4134.23076896, 4172.17948704, 4153.84615364, 4140.51282031, 4146.28205108,12.0
4123.58974332, 4196.28205115, 4180.51282038, 4228.58974352, 4129.10256383, 4135.12820485, 4119.74358947, 4107.30769203, 4102.82051255, 4134.23076896, 4171.53846140, 4144.61538441, 4141.53846133, 4147.56410236,12.0
4126.02564075, 4199.99999986, 4189.10256397, 4241.79487180, 4130.89743562, 4147.05128185, 4130.76923050, 4116.79487152, 4108.33333306, 4134.23076896, 4169.74358961, 4151.41025621, 4140.51282031, 4148.33333313,12.0
4128.46153819, 4203.07692301, 4195.12820499, 4259.61538462, 4131.53846126, 4153.58974339, 4131.79487152, 4110.76923050, 4114.74358947, 4134.23076896, 4177.69230756, 4171.41025628, 4144.99999980, 4145.12820492,12.0
4126.53846126, 4182.82051269, 4178.46153833, 4217.05128199, 4127.94871767, 4140.89743569, 4126.41025614, 4099.61538427, 4096.41025607, 4134.23076896, 4171.53846140, 4152.82051262, 4140.25641005, 4142.17948697,12.0
4121.41025614, 4159.48717928, 4158.46153826, 4163.71794851, 4128.07692280, 4131.28205101, 4126.28205101, 4103.20512793, 4081.41025607, 4134.23076896, 4149.99999980, 4117.82051255, 4129.23076896, 4144.99999980,12.0
4128.20512793, 4180.38461525, 4171.66666653, 4223.33333327, 4131.15384588, 4151.79487159, 4138.84615364, 4111.53846126, 4111.92307665, 4134.23076896, 4157.82051262, 4135.38461518, 4136.41025621, 4148.46153826,12.0
4123.84615357, 4202.30769224, 4187.30769217, 4310.00000014, 4130.25640998, 4156.41025621, 4132.56410229, 4107.17948691, 4131.92307665, 4134.23076896, 4175.89743576, 4164.61538441, 4142.43589723, 4146.28205108,12.0
4123.07692280, 4193.33333320, 4177.82051269, 4302.69230784, 4128.33333306, 4137.43589723, 4113.58974332, 4098.58974325, 4108.46153819, 4134.23076896, 4154.23076903, 4148.33333313, 4129.61538434, 4147.05128185,12.0
4126.92307665, 4190.12820499, 4164.61538441, 4289.48717956, 4130.25640998, 4138.07692287, 4115.51282024, 4101.15384581, 4099.35897402, 4134.23076896, 4126.92307665, 4127.56410229, 4119.99999973, 4149.35897415,12.0
4121.15384588, 4202.05128199, 4170.89743576, 4340.64102585, 4130.38461511, 4145.64102544, 4128.71794844, 4112.17948691, 4112.94871767, 4134.23076896, 4131.02564075, 4140.51282031, 4121.15384588, 4147.30769210,12.0
4124.99999973, 4205.38461532, 4177.05128192, 4353.07692329, 4129.23076896, 4143.20512800, 4132.30769203, 4120.12820485, 4112.94871767, 4134.23076896, 4128.20512793, 4147.82051262, 4122.05128178, 4147.82051262,12.0
4122.69230742, 4189.48717935, 4164.61538441, 4311.15384630, 4132.17948691, 4145.51282031, 4127.05128178, 4120.76923050, 4107.17948691, 4134.23076896, 4111.15384588, 4129.87179460, 4114.74358947, 4148.58974339,12.0
4120.76923050, 4174.74358961, 4154.10256390, 4302.30769245, 4130.76923050, 4146.02564082, 4111.53846126, 4112.69230742, 4102.69230742, 4134.23076896, 4107.30769203, 4115.25640998, 4103.46153819, 4149.10256390,12.0
4123.97435870, 4175.12820499, 4158.97435877, 4320.76923091, 4125.76923050, 4136.02564082, 4101.79487145, 4102.69230742, 4092.05128171, 4134.23076896, 4110.64102537, 4117.43589716, 4102.43589709, 4148.20512800,12.0
4118.71794844, 4181.15384602, 4162.17948697, 4316.66666681, 4128.33333306, 4134.87179460, 4114.23076896, 4100.51282017, 4085.38461504, 4134.23076896, 4115.51282024, 4120.12820485, 4108.97435870, 4143.20512800,12.0
4122.69230742, 4164.23076903, 4144.61538441, 4290.64102571, 4133.71794844, 4139.61538441, 4120.76923050, 4097.69230735, 4081.79487145, 4134.23076896, 4106.79487152, 4096.28205094, 4100.51282017, 4141.79487159,12.0
4121.79487152, 4144.99999980, 4128.58974332, 4263.84615385, 4133.33333306, 4139.74358954, 4115.25640998, 4091.79487145, 4078.33333299, 4134.23076896, 4081.66666632, 4067.56410215, 4081.79487145, 4142.82051262,12.0
4121.41025614, 4153.84615364, 4134.23076896, 4252.17948718, 4129.48717921, 4139.35897415, 4109.35897408, 4083.84615350, 4074.87179453, 4134.23076896, 4084.23076889, 4071.41025607, 4084.61538427, 4144.87179467,12.0
4129.48717921, 4151.28205108, 4142.82051262, 4252.17948718, 4129.87179460, 4125.76923050, 4100.64102530, 4074.99999966, 4073.71794837, 4134.23076896, 4116.53846126, 4088.71794837, 4099.48717914, 4147.30769210,12.0
4124.48717921, 4117.82051255, 4138.20512800, 4227.82051275, 4131.28205101, 4115.38461511, 4097.05128171, 4078.46153812, 4081.79487145, 4134.23076896, 4131.15384588, 4086.92307658, 4105.25640998, 4146.02564082,12.0
4126.66666639, 4106.41025614, 4141.15384595, 4192.30769217, 4128.58974332, 4131.66666639, 4103.07692280, 4089.35897402, 4092.69230735, 4134.23076896, 4139.99999980, 4088.20512786, 4116.15384588, 4147.05128185,12.0
4126.53846126, 4121.66666639, 4148.71794851, 4175.25641012, 4128.84615357, 4135.76923056, 4109.10256383, 4093.97435863, 4098.46153812, 4134.23076896, 4156.79487159, 4100.76923043, 4128.71794844, 4148.46153826,12.0
4121.02564075, 4097.82051248, 4128.84615357, 4147.94871774, 4130.64102537, 4112.43589716, 4092.94871761, 4087.17948684, 4091.79487145, 4134.23076896, 4148.58974339, 4083.07692273, 4122.30769203, 4147.69230749,12.0
4124.61538434, 4078.71794837, 4111.41025614, 4127.69230742, 4129.99999973, 4107.17948691, 4085.89743555, 4083.46153812, 4084.74358940, 4134.23076896, 4135.89743569, 4059.87179446, 4112.56410229, 4146.92307672,12.0
4120.64102537, 4112.30769203, 4126.66666639, 4147.05128185, 4128.71794844, 4120.64102537, 4119.10256383, 4101.66666632, 4098.46153812, 4134.23076896, 4145.89743569, 4076.02564068, 4123.46153819, 4144.87179467,12.0
4121.92307665, 4099.48717914, 4128.33333306, 4150.89743569, 4127.94871767, 4117.30769203, 4123.07692280, 4105.51282024, 4099.10256376, 4134.23076896, 4145.12820492, 4079.48717914, 4127.56410229, 4146.02564082,12.0
4121.92307665, 4055.64102523, 4108.58974332, 4128.20512793, 4128.84615357, 4113.07692280, 4092.17948684, 4095.12820478, 4082.82051248, 4134.23076896, 4133.84615357, 4055.51282010, 4114.99999973, 4148.33333313,12.0
4117.94871767, 4079.87179453, 4109.48717921, 4128.46153819, 4129.23076896, 4126.02564075, 4105.64102537, 4114.10256383, 4089.74358940, 4134.23076896, 4136.02564082, 4055.64102523, 4110.25640998, 4146.02564082,12.0
4124.10256383, 4109.23076896, 4121.28205101, 4137.05128185, 4130.25640998, 4124.23076896, 4125.12820485, 4124.99999973, 4103.33333306, 4134.23076896, 4144.48717928, 4065.89743548, 4105.25640998, 4141.79487159,12.0
