AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4124.61538434, 4128.71794844, 4035.38461490, 4027.30769183, 4117.05128178, 4089.35897402, 4072.94871761, 4085.51282017, 4071.41025607, 4130.89743562, 4034.35897388, 4061.79487138, 4131.02564075, 4143.46153826,12.0
4127.69230742, 4132.82051255, 4040.25640984, 4039.87179446, 4116.92307665, 4095.89743555, 4076.53846119, 4079.48717914, 4084.87179453, 4130.89743562, 4040.12820472, 4077.43589709, 4132.82051255, 4143.33333313,12.0
4125.12820485, 4128.97435870, 4033.71794824, 4031.53846106, 4115.25640998, 4083.33333299, 4071.41025607, 4064.23076882, 4066.41025600, 4131.02564075, 4039.35897395, 4070.38461504, 4128.97435870, 4147.43589723,12.0
4124.87179460, 4124.35897408, 4030.51282003, 4023.58974311, 4115.51282024, 4074.87179453, 4066.28205087, 4056.79487138, 4052.05128164, 4130.89743562, 4035.25640977, 4061.28205087, 4132.05128178, 4148.33333313,12.0
4122.69230742, 4131.28205101, 4043.46153805, 4038.58974318, 4117.30769203, 4089.35897402, 4080.38461504, 4077.17948684, 4080.25640991, 4130.89743562, 4042.30769189, 4083.46153812, 4134.87179460, 4144.23076903,12.0
4122.69230742, 4140.89743569, 4053.71794830, 4056.66666625, 4115.12820485, 4099.87179453, 4089.48717914, 4096.28205094, 4106.41025614, 4130.89743562, 4053.97435856, 4106.66666639, 4132.82051255, 4144.10256390,12.0
4125.51282024, 4130.12820485, 4038.46153805, 4038.33333292, 4115.38461511, 4079.99999966, 4070.76923043, 4077.82051248, 4081.41025607, 4130.89743562, 4048.46153805, 4084.48717914, 4130.38461511, 4145.64102544,12.0
4122.43589716, 4118.58974332, 4029.10256362, 4017.56410208, 4116.53846126, 4072.05128171, 4066.15384574, 4062.82051241, 4060.51282010, 4131.02564075, 4038.46153805, 4060.51282010, 4131.15384588, 4146.15384595,12.0
4121.53846126, 4129.35897408, 4051.66666625, 4042.69230728, 4115.76923050, 4094.74358940, 4094.87179453, 4094.10256376, 4091.66666632, 4130.89743562, 4046.53846113, 4085.76923043, 4132.17948691, 4147.05128185,12.0
4121.79487152, 4137.30769210, 4060.89743548, 4061.79487138, 4117.05128178, 4093.58974325, 4096.28205094, 4116.66666639, 4110.25640998, 4130.89743562, 4054.87179446, 4103.84615357, 4130.51282024, 4146.15384595,12.0
4124.74358947, 4131.41025614, 4047.30769189, 4047.17948677, 4116.15384588, 4074.61538427, 4077.82051248, 4102.17948684, 4096.66666632, 4131.02564075, 4049.87179446, 4087.05128171, 4132.17948691, 4144.87179467,12.0
4124.99999973, 4133.46153819, 4052.17948677, 4052.82051241, 4115.51282024, 4089.10256376, 4097.43589709, 4110.38461511, 4108.07692280, 4130.89743562, 4049.10256369, 4086.15384581, 4133.46153819, 4143.58974339,12.0
