AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4177.30769217, 4184.35897422, 4185.12820499, 4269.35897443, 4124.61538434, 4137.30769210, 4171.53846140, 4153.46153826, 4191.02564089, 4127.69230742, 5402.69231013, 4167.05128185, 4168.71794858, 4147.94871774,12.0
4182.69230756, 4158.97435877, 4166.66666646, 4251.15384616, 4128.46153819, 4117.94871767, 4142.82051262, 4132.56410229, 4166.15384595, 4127.43589716, 5371.15384852, 4135.38461518, 4162.56410236, 4147.17948697,12.0
4169.48717935, 4123.84615357, 4134.74358947, 4219.35897429, 4127.94871767, 4084.99999966, 4102.30769196, 4097.56410222, 4120.51282024, 4131.41025614, 5333.20513050, 4086.53846119, 4143.20512800, 4143.58974339,12.0
4182.17948704, 4098.84615350, 4115.51282024, 4185.25641012, 4127.56410229, 4049.87179446, 4074.87179453, 4079.87179453, 4091.53846119, 4128.20512793, 5298.58974582, 4052.05128164, 4132.56410229, 4148.20512800,12.0
4175.25641012, 4085.12820478, 4102.94871767, 4164.74358954, 4124.48717921, 4042.05128164, 4066.41025600, 4075.89743555, 4079.61538427, 4126.15384588, 5270.38461754, 4037.30769189, 4132.05128178, 4146.02564082,12.0
4176.79487166, 4081.41025607, 4096.41025607, 4159.23076903, 4126.28205101, 4038.97435856, 4060.12820472, 4068.07692266, 4076.41025607, 4134.35897408, 5252.69230985, 4026.79487131, 4130.12820485, 4147.56410236,12.0
4187.30769217, 4064.61538420, 4082.69230735, 4139.48717928, 4127.43589716, 4007.43589695, 4037.30769189, 4050.51282010, 4061.28205087, 4137.69230749, 5231.02564311, 4002.05128150, 4120.25640998, 4147.94871774,12.0
4174.35897422, 4027.69230721, 4053.07692266, 4098.46153812, 4123.20512793, 3963.71794810, 3996.92307637, 4019.10256362, 4012.43589695, 4128.20512793, 5190.76923279, 3961.41025579, 4106.53846126, 4141.92307672,12.0
4184.87179474, 3998.20512765, 4023.58974311, 4052.30769189, 4125.76923050, 3927.43589674, 3950.64102502, 3976.79487124, 3950.64102502, 4124.61538434, 5150.12820701, 3917.17948649, 4094.74358940, 4142.43589723,12.0
4178.71794858, 3930.12820444, 3955.12820451, 3955.76923015, 4125.64102537, 3834.10256320, 3847.94871712, 3889.74358898, 3849.99999917, 4128.20512793, 5092.69230950, 3820.12820423, 4067.56410215, 4141.41025621,12.0
4172.30769217, 3744.87179383, 3809.35897346, 3734.74358864, 4123.58974332, 3616.02563971, 3627.17948586, 3706.15384498, 3628.58974227, 4127.30769203, 4972.56410410, 3593.33333195, 4004.35897388, 4147.43589723,12.0
4181.15384602, 3473.58974193, 3610.89743458, 3417.43589570, 4123.97435870, 3322.69230575, 3326.15384421, 3443.46153673, 3301.02563901, 4126.41025614, 4800.12820631, 3259.74358766, 3914.87179418, 4149.74358954,12.0
4168.20512807, 3181.41025412, 3393.84615204, 3076.02563853, 4119.99999973, 3021.15384359, 2995.89743326, 3148.71794636, 2946.02563825, 4128.84615357, 4611.02564179, 2897.94871510, 3817.43589654, 4142.43589723,12.0
4176.53846140, 2893.33333049, 3187.30769009, 2744.99999681, 4120.64102537, 2715.51281725, 2656.66666327, 2860.76922785, 2604.35897089, 4130.12820485, 4429.61538497, 2558.71794511, 3719.35897325, 4147.69230749,12.0
4169.10256397, 2643.71794532, 3008.58974095, 2463.71794497, 4120.12820485, 2429.10256028, 2365.12820117, 2616.41025294, 2303.71794462, 4128.20512793, 4279.48717956, 2271.92307276, 3632.82051150, 4146.53846133,12.0
4158.97435877, 2478.58973984, 2885.64102273, 2275.64102148, 4117.30769203, 2244.74358551, 2189.10255973, 2453.84615003, 2097.30768773, 4127.05128178, 4172.17948704, 2074.35896978, 3576.28204983, 4144.23076903,12.0
4177.30769217, 2357.82050879, 2795.76922772, 2130.38461087, 4117.43589716, 2129.23076472, 2065.38461073, 2337.05127802, 1955.64102078, 4129.87179460, 4079.35897402, 1926.28204635, 3537.69230617, 4147.17948697,12.0
4161.53846133, 2217.05127775, 2682.43589410, 1966.02563617, 4112.43589716, 1984.99999521, 1913.84614892, 2201.02563672, 1796.15384095, 4130.38461511, 3981.15384560, 1759.99999472, 3486.66666507, 4144.35897415,12.0
4163.97435877, 2077.56409798, 2568.84615031, 1811.15384102, 4114.61538434, 1838.20512314, 1763.58973831, 2062.94871330, 1622.43589188, 4127.30769203, 3886.02564027, 1590.76922514, 3433.84615211, 4148.97435877,12.0
4170.12820499, 1954.10255924, 2475.12820138, 1677.56409715, 4116.92307665, 1707.82050747, 1619.35896880, 1936.92307206, 1463.84614794, 4127.17948691, 3794.87179390, 1444.10255820, 3387.69230589, 4146.28205108,12.0
4153.58974339, 1854.48717442, 2396.41025252, 1558.20512251, 4108.97435870, 1588.33332771, 1490.64101981, 1832.82050768, 1345.64101953, 4129.23076896, 3720.38461428, 1331.53845536, 3351.28204941, 4142.05128185,12.0
4166.79487159, 1790.64102043, 2344.99999597, 1476.66666076, 4109.35897408, 1508.84614801, 1416.66666069, 1772.30768710, 1285.38460913, 4129.10256383, 3666.02563978, 1253.97435265, 3329.61538267, 4146.79487159,12.0
4161.02564082, 1735.76922542, 2304.10256001, 1421.66666069, 4109.35897408, 1449.87178897, 1358.58973748, 1724.74358440, 1233.07691669, 4127.30769203, 3614.10256279, 1195.51281405, 3308.46153645, 4145.25641005,12.0
4157.30769210, 1673.58973810, 2258.97435474, 1360.12819902, 4108.71794844, 1380.51281447, 1273.46153214, 1655.76922528, 1159.61537809, 4129.87179460, 3562.30769085, 1144.74358315, 3285.51281850, 4145.89743569,12.0
4166.41025621, 1644.87178939, 2236.79486756, 1333.07691690, 4108.84615357, 1354.74358363, 1242.82050643, 1631.28204573, 1138.46153186, 4132.17948691, 3530.89743437, 1127.69230109, 3273.71794664, 4145.25641005,12.0
4154.99999980, 1668.33332785, 2249.23076500, 1359.74358363, 4102.69230742, 1387.43589139, 1285.12819888, 1661.79486631, 1168.46153193, 4129.87179460, 3524.99999848, 1145.25640366, 3273.33333125, 4143.33333313,12.0
4161.66666646, 1697.43589202, 2267.56409840, 1386.02563498, 4102.94871767, 1420.64101967, 1314.61537843, 1672.30768682, 1176.02563450, 4128.84615357, 3531.15384463, 1160.25640373, 3277.30769023, 4143.46153826,12.0
4160.12820492, 1703.58973817, 2268.33332917, 1396.15384011, 4104.74358947, 1447.43589153, 1327.69230151, 1677.43589202, 1179.35896783, 4128.71794844, 3532.94871642, 1173.33332681, 3281.92307484, 4140.51282031,12.0
4158.84615364, 1682.82050740, 2248.46153423, 1367.56409645, 4101.92307658, 1429.48717352, 1304.23076298, 1655.64102016, 1170.38460886, 4127.94871767, 3507.69230610, 1162.43589091, 3274.74358766, 4146.15384595,12.0
4163.07692287, 1591.02563540, 2177.94871357, 1258.71794240, 4098.84615350, 1305.38460913, 1192.05127559, 1518.97435321, 1091.28204462, 4128.46153819, 3431.28204955, 1085.12819846, 3237.17948503, 4148.20512800,12.0
4152.17948697, 1399.23076319, 2020.64102092, 1086.53845487, 4098.07692273, 1143.84614725, 1040.76922396, 1302.05127580, 952.43589049, 4129.74358947, 3295.64102363, 951.02563401, 3162.30769002, 4145.89743569,12.0
4154.74358954, 1142.69230109, 1814.35896922, 904.61537753, 4097.56410222, 979.74358280, 902.17948010, 1099.87178820, 837.30768508, 4127.43589716, 3122.17948482, 826.66665944, 3067.17948468, 4149.10256390,12.0
4142.82051262, 934.35896734, 1606.41025079, 791.53845425, 4091.66666632, 823.46153124, 793.84614655, 915.51281343, 791.79486450, 4128.07692280, 2938.20512543, 779.99999264, 2970.51281781, 4145.76923056,12.0
4143.20512800, 852.69230047, 1430.51281454, 781.92306956, 4092.30769196, 785.38460802, 777.17947982, 804.74358245, 792.94871066, 4138.33333313, 2779.35897124, 794.99999271, 2882.94871503, 4145.76923056,12.0
4151.41025621, 805.12819784, 1322.17948100, 795.12819784, 4093.07692273, 800.64101835, 800.89742861, 791.66665937, 799.35896707, 4136.41025621, 2677.69230436, 800.51281322, 2824.99999702, 4144.74358954,12.0
4133.46153819, 778.33332597, 1292.69230144, 787.94871066, 4085.76923043, 780.12819777, 790.64101835, 778.84614648, 796.02563373, 4129.23076896, 2638.33332993, 792.82050553, 2810.25640720, 4144.99999980,12.0
4146.92307672, 823.84614662, 1341.66666049, 792.69230040, 4087.43589709, 787.94871066, 791.53845425, 775.89742854, 798.58973630, 4134.99999973, 2660.12820180, 799.99999271, 2830.76922779, 4151.28205108,12.0
4142.82051262, 873.71794156, 1436.28204531, 797.17947989, 4087.43589709, 807.56409527, 798.58973630, 830.25640303, 798.71794143, 4136.41025621, 2721.66666340, 800.12819784, 2869.48717657, 4141.02564082,12.0
4132.69230742, 903.07691599, 1517.30768654, 793.97435168, 4085.25640991, 809.23076194, 795.51281322, 887.82050574, 795.12819784, 4132.56410229, 2772.56409944, 798.07691578, 2907.43589459, 4140.64102544,12.0
4152.17948697, 946.66665965, 1563.58973790, 799.10255681, 4091.28205094, 829.48717226, 799.61537732, 907.05127497, 795.89742861, 4134.23076896, 2797.17948413, 801.02563373, 2927.94871517, 4147.69230749,12.0
4133.07692280, 995.89742902, 1617.94871239, 813.97435168, 4083.46153812, 868.97435182, 809.99999271, 934.23076222, 794.87178758, 4136.02564082, 2824.74358676, 791.02563373, 2943.97435620, 4140.25641005,12.0
4139.74358954, 1083.20512154, 1723.97435363, 859.48717233, 4079.61538427, 931.66665965, 851.53845432, 1015.76922389, 813.07691578, 4133.58974332, 2878.20512529, 798.84614655, 2988.20512557, 4144.35897415,12.0
4152.94871774, 1240.76922438, 1844.23076416, 953.07691613, 4084.48717914, 1039.48717268, 945.12819811, 1140.76922417, 876.66665951, 4130.51282024, 2960.64102293, 864.35896721, 3046.28204871, 4144.35897415,12.0
4136.41025621, 1367.05127594, 1940.51281565, 1039.99999319, 4079.10256376, 1119.74358315, 1022.43589063, 1239.74358335, 958.07691613, 4127.56410229, 3043.97435641, 948.20512119, 3089.74358732, 4143.84615364,12.0
4149.99999980, 1443.84614787, 2015.76922605, 1098.97435231, 4078.84615350, 1189.10255764, 1073.07691634, 1303.20512196, 1013.46153159, 4126.53846126, 3096.79486937, 1012.30768543, 3121.92307456, 4151.79487159,12.0
4139.99999980, 1545.38460969, 2080.25640567, 1180.76922424, 4077.43589709, 1315.64101946, 1168.97435245, 1410.25640421, 1079.74358301, 4130.38461511, 3134.61538226, 1084.99999333, 3152.94871566, 4143.46153826,12.0
4141.28205108, 1682.56409715, 2178.33332896, 1328.58973741, 4077.43589709, 1470.25640435, 1322.30768613, 1562.82050713, 1221.41025002, 4134.87179460, 3192.82051060, 1214.87178848, 3195.76922855, 4144.74358954,12.0
4151.28205108, 1836.92307178, 2298.84614975, 1519.10255834, 4079.35897402, 1650.89743041, 1509.74358398, 1715.25640491, 1414.48717352, 4135.76923056, 3260.51281843, 1401.28204524, 3242.69230554, 4150.76923056,12.0
4133.84615357, 1968.20512334, 2392.43589348, 1681.02563561, 4076.15384581, 1809.23076409, 1665.12819964, 1840.51281544, 1582.30768668, 4128.33333306, 3316.92307498, 1572.69230200, 3281.66666459, 4144.35897415,12.0
4148.33333313, 2062.05127740, 2462.56409882, 1793.46153325, 4080.64102530, 1899.23076423, 1756.28204600, 1931.92307199, 1694.23076381, 4126.41025614, 3361.28204941, 1691.79486638, 3315.51281857, 4144.74358954,12.0
4140.64102544, 2124.74358523, 2507.43589376, 1874.61537962, 4077.30769196, 1972.43589265, 1844.35896929, 2005.89743118, 1778.07691787, 4132.56410229, 3386.02563922, 1777.94871274, 3332.94871601, 4145.25641005,12.0
4137.69230749, 2182.30768793, 2546.15384254, 1940.25640540, 4075.64102530, 2057.56409791, 1939.87179001, 2078.07691849, 1859.87178980, 4129.35897408, 3400.38461358, 1850.38461032, 3345.38461344, 4149.87179467,12.0
4150.51282031, 2247.94871371, 2591.15384261, 2008.58973887, 4080.64102530, 2122.56409805, 2001.15384136, 2148.33332889, 1948.84614899, 4124.99999973, 3419.23076750, 1927.82050789, 3365.76922890, 4147.43589723,12.0
4129.35897408, 2304.23076513, 2628.71794532, 2077.56409798, 4076.15384581, 2161.28204684, 2041.92307227, 2198.20512383, 2034.10255938, 4126.92307665, 3443.71794698, 2005.12820041, 3383.71794692, 4142.82051262,12.0
4139.48717928, 2359.35897033, 2672.56409923, 2147.94871351, 4078.07692273, 2227.82050852, 2118.97435446, 2245.12820089, 2102.56409805, 4129.74358947, 3467.17948552, 2075.51281593, 3401.41025461, 4150.12820492,12.0
