AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4122.82051255, 4213.20512814, 4161.28205108, 4253.84615385, 4132.69230742, 4182.17948704, 4194.99999986, 4181.53846140, 4238.58974359, 4134.48717921, 4268.20512828, 4153.33333313, 4128.71794844, 4147.05128185,12.0
4127.82051255, 4213.58974352, 4196.15384602, 4310.89743604, 4132.56410229, 4230.76923070, 4238.84615385, 4205.89743583, 4274.48717956, 4134.48717921, 4303.20512835, 4207.17948711, 4128.07692280, 4145.38461518,12.0
4129.74358947, 4206.79487173, 4211.79487173, 4318.58974373, 4132.17948691, 4256.02564103, 4273.33333341, 4220.51282045, 4291.02564110, 4134.48717921, 4320.12820527, 4232.69230763, 4124.35897408, 4143.71794851,12.0
4121.15384588, 4181.53846140, 4186.92307679, 4261.15384616, 4132.82051255, 4229.23076917, 4252.05128206, 4202.17948711, 4264.10256411, 4134.48717921, 4306.41025655, 4199.23076910, 4120.64102537, 4143.84615364,12.0
4131.92307665, 4170.25641012, 4173.84615371, 4239.48717949, 4134.35897408, 4214.10256404, 4227.94871788, 4193.71794858, 4242.56410257, 4134.48717921, 4296.28205136, 4181.02564089, 4124.74358947, 4144.48717928,12.0
4133.71794844, 4178.07692294, 4178.46153833, 4257.43589744, 4133.20512793, 4224.87179481, 4228.84615378, 4202.69230763, 4247.94871795, 4134.48717921, 4301.66666681, 4191.66666653, 4126.41025614, 4143.33333313,12.0
4127.69230742, 4183.20512807, 4175.51282038, 4256.92307693, 4132.82051255, 4218.33333327, 4224.74358968, 4202.69230763, 4252.82051282, 4134.48717921, 4296.41025648, 4194.48717935, 4124.23076896, 4145.76923056,12.0
4128.20512793, 4174.74358961, 4171.02564089, 4238.84615385, 4132.69230742, 4204.23076917, 4219.99999993, 4194.99999986, 4244.35897436, 4134.74358947, 4292.17948725, 4190.89743576, 4126.79487152, 4147.05128185,12.0
4124.87179460, 4164.23076903, 4168.71794858, 4224.99999993, 4131.79487152, 4209.23076917, 4226.15384609, 4196.15384602, 4236.79487180, 4134.10256383, 4295.51282059, 4190.64102551, 4126.92307665, 4144.61538441,12.0
4127.69230742, 4163.58974339, 4172.30769217, 4225.89743583, 4130.51282024, 4222.56410250, 4236.92307693, 4209.35897429, 4252.82051282, 4134.61538434, 4300.51282066, 4200.51282038, 4126.15384588, 4145.51282031,12.0
4124.99999973, 4163.33333313, 4172.94871781, 4222.30769224, 4131.15384588, 4216.92307686, 4229.87179481, 4210.64102558, 4264.48717949, 4135.25640998, 4292.56410264, 4200.25641012, 4126.66666639, 4147.56410236,12.0
4128.97435870, 4181.92307679, 4169.48717935, 4211.92307686, 4130.89743562, 4204.35897429, 4223.07692301, 4203.20512814, 4253.84615385, 4132.69230742, 4284.23076930, 4194.48717935, 4129.23076896, 4147.82051262,12.0
