AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4124.61538434, 4116.92307665, 4114.10256383, 4111.02564075, 4099.61538427, 4107.05128178, 4108.84615357, 4131.92307665, 4138.07692287, 4135.38461518, 4127.69230742, 4102.30769196, 4124.61538434, 4120.64102537,12.0
4124.61538434, 4116.92307665, 4114.10256383, 4111.02564075, 4099.61538427, 4107.05128178, 4108.84615357, 4131.92307665, 4138.07692287, 4135.38461518, 4127.69230742, 4102.30769196, 4124.61538434, 4120.64102537,12.0
4121.92307665, 4126.79487152, 4117.56410229, 4117.05128178, 4114.35897408, 4114.74358947, 4117.43589716, 4137.43589723, 4140.76923056, 4114.23076896, 4131.28205101, 4101.28205094, 4132.30769203, 4120.38461511,12.0
4121.53846126, 4126.15384588, 4117.17948691, 4116.66666639, 4143.97435877, 4122.82051255, 4118.58974332, 4135.51282031, 4138.84615364, 4115.12820485, 4124.48717921, 4098.58974325, 4126.15384588, 4127.05128178,12.0
4120.89743562, 4119.87179460, 4117.30769203, 4110.89743562, 4135.76923056, 4119.23076896, 4112.30769203, 4134.23076896, 4142.05128185, 4165.76923056, 4111.66666639, 4097.43589709, 4110.25640998, 4123.84615357,12.0
4126.66666639, 4126.92307665, 4121.02564075, 4112.94871767, 4110.51282024, 4114.87179460, 4114.87179460, 4136.41025621, 4142.69230749, 4162.94871774, 4111.66666639, 4104.74358947, 4113.07692280, 4123.07692280,12.0
4139.35897415, 4134.61538434, 4123.46153819, 4118.58974332, 4121.41025614, 4122.56410229, 4128.71794844, 4140.64102544, 4139.10256390, 4103.58974332, 4126.28205101, 4116.92307665, 4133.07692280, 4125.38461511,12.0
4144.87179467, 4132.56410229, 4122.69230742, 4118.84615357, 4152.17948697, 4131.79487152, 4138.33333313, 4145.38461518, 4144.99999980, 4116.92307665, 4136.15384595, 4121.92307665, 4139.35897415, 4125.64102537,12.0
4146.15384595, 4138.71794851, 4130.64102537, 4123.33333306, 4149.99999980, 4133.33333306, 4139.99999980, 4153.20512800, 4158.46153826, 4179.99999986, 4143.71794851, 4129.61538434, 4134.48717921, 4125.64102537,12.0
4150.76923056, 4144.35897415, 4147.82051262, 4131.79487152, 4135.51282031, 4132.94871767, 4142.05128185, 4158.84615364, 4166.15384595, 4181.79487166, 4152.94871774, 4145.76923056, 4138.20512800, 4122.82051255,12.0
4158.46153826, 4142.82051262, 4158.97435877, 4131.79487152, 4146.15384595, 4133.58974332, 4143.71794851, 4153.46153826, 4158.97435877, 4147.30769210, 4157.05128185, 4157.43589723, 4146.66666646, 4126.66666639,12.0
4166.02564082, 4145.89743569, 4158.97435877, 4129.35897408, 4145.12820492, 4134.61538434, 4142.82051262, 4149.10256390, 4153.07692287, 4146.92307672, 4158.97435877, 4162.43589723, 4149.35897415, 4129.48717921,12.0
4158.58974339, 4142.69230749, 4146.79487159, 4126.92307665, 4119.61538434, 4131.15384588, 4136.92307672, 4150.25641005, 4156.92307672, 4153.33333313, 4152.17948697, 4156.41025621, 4142.56410236, 4123.71794844,12.0
4142.69230749, 4130.76923050, 4131.15384588, 4121.53846126, 4122.05128178, 4128.58974332, 4132.17948691, 4147.56410236, 4155.38461518, 4141.92307672, 4137.69230749, 4141.28205108, 4133.97435870, 4123.46153819,12.0
4140.38461518, 4131.02564075, 4126.02564075, 4117.43589716, 4146.53846133, 4129.87179460, 4130.51282024, 4142.56410236, 4150.12820492, 4148.07692287, 4133.46153819, 4136.92307672, 4132.05128178, 4124.61538434,12.0
4144.10256390, 4137.56410236, 4126.92307665, 4117.69230742, 4136.53846133, 4126.79487152, 4128.20512793, 4144.74358954, 4143.97435877, 4137.94871774, 4139.74358954, 4137.05128185, 4137.30769210, 4123.46153819,12.0
4135.51282031, 4128.97435870, 4124.61538434, 4116.41025614, 4121.15384588, 4120.76923050, 4122.94871767, 4143.97435877, 4136.66666646, 4110.51282024, 4139.48717928, 4126.66666639, 4137.30769210, 4122.56410229,12.0
4128.20512793, 4120.25640998, 4118.71794844, 4115.76923050, 4137.56410236, 4117.69230742, 4117.69230742, 4136.28205108, 4138.07692287, 4129.74358947, 4129.99999973, 4118.07692280, 4124.99999973, 4124.35897408,12.0
