AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4126.28205101, 4128.84615357, 4126.15384588, 4089.48717914, 4127.56410229, 4152.30769210, 4176.79487166, 4177.69230756, 4167.05128185, 4128.20512793, 4129.61538434, 4126.53846126, 4133.46153819, 4197.69230756,8.57
4115.76923050, 4124.48717921, 4122.82051255, 4104.74358947, 4126.02564075, 4175.89743576, 4202.69230763, 4202.30769224, 4188.33333320, 4130.25640998, 4133.20512793, 4122.43589716, 4131.66666639, 4192.69230756,8.57
4126.28205101, 4128.97435870, 4127.56410229, 4111.92307665, 4128.20512793, 4179.99999986, 4205.89743583, 4203.71794865, 4181.28205115, 4130.38461511, 4131.92307665, 4119.87179460, 4131.02564075, 4193.46153833,8.57
4125.25640998, 4127.17948691, 4123.84615357, 4094.74358940, 4124.35897408, 4157.05128185, 4179.48717935, 4164.99999980, 4146.66666646, 4128.97435870, 4130.12820485, 4133.07692280, 4136.02564082, 4193.84615371,8.57
4118.58974332, 4123.97435870, 4124.87179460, 4075.12820478, 4124.23076896, 4137.30769210, 4156.92307672, 4134.61538434, 4113.84615357, 4129.61538434, 4127.94871767, 4120.64102537, 4132.43589716, 4191.15384602,8.57
4123.58974332, 4128.84615357, 4133.84615357, 4075.76923043, 4125.12820485, 4132.82051255, 4155.89743569, 4139.23076903, 4104.35897408, 4129.99999973, 4128.07692280, 4121.66666639, 4133.07692280, 4196.02564089,8.57
4118.84615357, 4125.25640998, 4123.20512793, 4083.20512786, 4120.89743562, 4132.69230742, 4157.30769210, 4144.35897415, 4113.33333306, 4127.94871767, 4130.12820485, 4129.99999973, 4134.74358947, 4194.74358961,8.57
4126.15384588, 4127.82051255, 4126.53846126, 4079.10256376, 4127.82051255, 4132.17948691, 4153.20512800, 4138.20512800, 4124.87179460, 4127.56410229, 4130.76923050, 4123.84615357, 4132.30769203, 4195.38461525,8.57
4122.30769203, 4126.28205101, 4126.28205101, 4074.61538427, 4127.82051255, 4144.10256390, 4164.48717928, 4148.97435877, 4137.05128185, 4130.12820485, 4129.48717921, 4128.84615357, 4133.58974332, 4196.41025628,8.57
4118.46153819, 4123.07692280, 4117.82051255, 4071.66666632, 4123.97435870, 4148.71794851, 4168.33333320, 4160.12820492, 4137.82051262, 4130.25640998, 4128.58974332, 4124.10256383, 4133.84615357, 4192.94871781,8.57
4128.84615357, 4130.51282024, 4128.33333306, 4067.30769189, 4126.15384588, 4141.02564082, 4153.33333313, 4149.61538441, 4132.43589716, 4128.71794844, 4134.23076896, 4126.92307665, 4135.64102544, 4198.20512807,8.57
4120.12820485, 4126.15384588, 4125.89743562, 4069.99999966, 4123.84615357, 4143.33333313, 4154.10256390, 4150.76923056, 4143.58974339, 4128.46153819, 4136.79487159, 4131.53846126, 4131.53846126, 4197.94871781,8.57
4122.30769203, 4123.84615357, 4123.33333306, 4074.10256376, 4125.51282024, 4154.48717928, 4175.25641012, 4173.07692294, 4156.28205108, 4130.25640998, 4134.87179460, 4125.25640998, 4128.97435870, 4197.43589730,8.57
4121.28205101, 4124.99999973, 4123.71794844, 4068.58974318, 4123.07692280, 4153.58974339, 4179.87179474, 4174.23076910, 4146.28205108, 4130.38461511, 4134.23076896, 4129.87179460, 4136.41025621, 4198.71794858,8.57
4114.35897408, 4122.69230742, 4119.87179460, 4061.41025600, 4123.33333306, 4139.23076903, 4159.35897415, 4147.05128185, 4124.61538434, 4125.51282024, 4129.61538434, 4122.05128178, 4134.35897408, 4194.35897422,8.57
4127.43589716, 4128.20512793, 4130.38461511, 4067.56410215, 4127.69230742, 4140.76923056, 4154.35897415, 4139.35897415, 4118.46153819, 4126.02564075, 4128.46153819, 4123.58974332, 4129.87179460, 4198.33333320,8.57
4124.48717921, 4127.82051255, 4128.84615357, 4072.94871761, 4123.07692280, 4144.61538441, 4161.15384595, 4147.30769210, 4118.46153819, 4131.02564075, 4131.02564075, 4128.58974332, 4129.10256383, 4196.41025628,8.57
4121.66666639, 4124.74358947, 4124.10256383, 4064.10256369, 4124.48717921, 4126.28205101, 4146.28205108, 4135.76923056, 4112.30769203, 4129.99999973, 4128.46153819, 4120.38461511, 4129.35897408, 4193.71794858,8.57
4121.79487152, 4124.61538434, 4123.71794844, 4060.25640984, 4124.99999973, 4119.74358947, 4140.51282031, 4143.07692287, 4134.48717921, 4127.82051255, 4127.43589716, 4130.38461511, 4132.94871767, 4195.64102551,8.57
4118.46153819, 4123.84615357, 4119.61538434, 4052.43589702, 4123.46153819, 4117.30769203, 4138.07692287, 4150.76923056, 4148.33333313, 4130.38461511, 4127.82051255, 4124.87179460, 4130.38461511, 4189.35897422,8.57
4126.79487152, 4127.43589716, 4129.48717921, 4034.74358926, 4125.76923050, 4096.66666632, 4112.56410229, 4112.94871767, 4111.41025614, 4130.89743562, 4127.05128178, 4120.76923050, 4130.76923050, 4192.56410243,8.57
4120.76923050, 4125.38461511, 4126.66666639, 4038.20512779, 4123.07692280, 4098.33333299, 4115.12820485, 4102.17948684, 4094.48717914, 4128.33333306, 4127.05128178, 4132.05128178, 4134.35897408, 4195.38461525,8.57
4124.61538434, 4126.53846126, 4122.56410229, 4051.28205087, 4126.41025614, 4111.53846126, 4136.02564082, 4121.79487152, 4102.05128171, 4128.71794844, 4128.46153819, 4126.41025614, 4131.66666639, 4190.89743576,8.57
4132.17948691, 4129.61538434, 4128.58974332, 4052.69230728, 4126.79487152, 4106.53846126, 4128.07692280, 4110.89743562, 4085.12820478, 4131.15384588, 4132.69230742, 4131.79487152, 4131.92307665, 4192.05128192,8.57
4119.10256383, 4124.10256383, 4124.99999973, 4056.28205087, 4122.56410229, 4109.10256383, 4121.79487152, 4104.23076896, 4081.28205094, 4130.76923050, 4132.30769203, 4130.25640998, 4131.15384588, 4192.94871781,8.57
4123.97435870, 4126.41025614, 4126.92307665, 4066.28205087, 4128.46153819, 4113.84615357, 4129.74358947, 4119.61538434, 4105.25640998, 4128.97435870, 4131.53846126, 4124.87179460, 4132.30769203, 4199.74358961,8.57
4123.20512793, 4126.41025614, 4120.64102537, 4067.30769189, 4127.43589716, 4103.58974332, 4128.97435870, 4124.61538434, 4119.87179460, 4128.97435870, 4134.87179460, 4133.46153819, 4133.84615357, 4199.99999986,8.57
4121.28205101, 4124.99999973, 4118.46153819, 4054.87179446, 4124.48717921, 4094.23076889, 4120.76923050, 4113.07692280, 4107.69230742, 4129.23076896, 4129.48717921, 4125.76923050, 4129.87179460, 4194.74358961,8.57
4125.51282024, 4125.76923050, 4124.99999973, 4043.20512779, 4125.38461511, 4098.46153812, 4124.87179460, 4113.20512793, 4095.89743555, 4129.99999973, 4122.30769203, 4124.74358947, 4132.43589716, 4198.46153833,8.57
4117.82051255, 4121.79487152, 4115.25640998, 4038.71794830, 4121.15384588, 4096.28205094, 4124.99999973, 4117.82051255, 4096.41025607, 4130.51282024, 4122.82051255, 4123.33333306, 4133.07692280, 4195.51282038,8.57
4126.02564075, 4127.05128178, 4121.02564075, 4045.51282010, 4121.79487152, 4089.48717914, 4115.64102537, 4109.35897408, 4094.23076889, 4130.25640998, 4124.48717921, 4118.97435870, 4130.76923050, 4194.35897422,8.57
4124.74358947, 4126.79487152, 4127.17948691, 4057.30769189, 4122.17948691, 4100.89743555, 4119.99999973, 4108.07692280, 4096.66666632, 4129.61538434, 4123.20512793, 4126.79487152, 4131.79487152, 4195.12820499,8.57
4119.87179460, 4123.33333306, 4123.07692280, 4052.17948677, 4125.25640998, 4095.64102530, 4113.46153819, 4101.92307658, 4092.05128171, 4127.69230742, 4122.69230742, 4119.87179460, 4129.87179460, 4193.46153833,8.57
4127.69230742, 4129.10256383, 4127.17948691, 4043.97435856, 4128.07692280, 4082.43589709, 4107.94871767, 4101.66666632, 4095.25640991, 4127.17948691, 4125.51282024, 4125.25640998, 4132.43589716, 4197.43589730,8.57
4121.15384588, 4126.41025614, 4123.58974332, 4052.17948677, 4121.41025614, 4097.56410222, 4123.46153819, 4122.69230742, 4116.66666639, 4127.05128178, 4125.38461511, 4129.87179460, 4131.79487152, 4193.58974345,8.57
4127.05128178, 4127.17948691, 4127.43589716, 4058.84615343, 4122.30769203, 4102.17948684, 4124.87179460, 4122.82051255, 4107.56410229, 4128.84615357, 4123.97435870, 4122.43589716, 4128.46153819, 4193.20512807,8.57
4126.79487152, 4128.71794844, 4126.28205101, 4053.46153805, 4124.48717921, 4087.30769196, 4116.15384588, 4102.82051255, 4079.23076889, 4131.15384588, 4121.41025614, 4132.17948691, 4132.82051255, 4196.92307679,8.57
4120.76923050, 4125.64102537, 4119.99999973, 4047.94871754, 4124.61538434, 4083.71794837, 4115.76923050, 4093.58974325, 4077.69230735, 4129.87179460, 4117.69230742, 4124.87179460, 4131.92307665, 4192.05128192,8.57
4130.25640998, 4129.87179460, 4128.46153819, 4058.07692266, 4125.64102537, 4101.92307658, 4125.25640998, 4105.89743562, 4101.15384581, 4127.82051255, 4122.17948691, 4122.30769203, 4132.43589716, 4194.48717935,8.57
