AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4126.41025614, 4122.82051255, 4120.64102537, 4051.92307651, 4120.51282024, 4040.64102523, 4020.38461490, 4020.25640977, 4019.61538413, 4127.56410229, 4126.79487152, 4122.56410229, 4131.53846126, 4191.53846140,8.57
4131.28205101, 4126.28205101, 4125.89743562, 4042.69230728, 4124.74358947, 4048.07692266, 4011.41025593, 4003.46153791, 4012.94871747, 4125.89743562, 4130.51282024, 4130.51282024, 4134.61538434, 4196.92307679,8.57
4125.12820485, 4122.43589716, 4122.82051255, 4038.71794830, 4120.64102537, 4046.28205087, 4004.87179439, 4010.76923029, 4011.53846106, 4124.23076896, 4128.07692280, 4127.05128178, 4132.43589716, 4191.02564089,8.57
4126.41025614, 4126.28205101, 4124.48717921, 4044.61538420, 4119.61538434, 4035.76923029, 4007.69230721, 4024.99999952, 4018.33333285, 4124.61538434, 4124.87179460, 4121.53846126, 4131.53846126, 4188.58974345,8.57
4127.05128178, 4128.46153819, 4124.87179460, 4049.74358933, 4124.99999973, 4034.87179439, 4019.87179439, 4039.87179446, 4035.38461490, 4127.82051255, 4127.17948691, 4126.92307665, 4133.58974332, 4194.35897422,8.57
4119.48717921, 4123.07692280, 4118.84615357, 4053.33333292, 4125.25640998, 4063.07692266, 4042.69230728, 4058.33333292, 4049.35897395, 4130.12820485, 4125.25640998, 4119.10256383, 4130.89743562, 4187.30769217,8.57
4127.17948691, 4129.23076896, 4127.94871767, 4045.76923036, 4121.28205101, 4059.48717907, 4043.97435856, 4053.84615343, 4040.64102523, 4127.82051255, 4128.71794844, 4125.89743562, 4133.84615357, 4189.23076910,8.57
4121.66666639, 4124.74358947, 4123.71794844, 4015.25640977, 4119.87179460, 4004.48717900, 3996.15384560, 4006.15384567, 4006.66666618, 4125.12820485, 4125.51282024, 4122.05128178, 4130.38461511, 4186.41025628,8.57
4124.35897408, 4122.56410229, 4125.51282024, 4022.43589695, 4123.97435870, 4016.41025593, 3993.71794817, 3990.51281996, 4000.76923022, 4128.46153819, 4122.94871767, 4116.92307665, 4126.28205101, 4183.46153833,8.57
4134.74358947, 4132.05128178, 4132.94871767, 4074.23076889, 4124.10256383, 4085.89743555, 4062.94871754, 4040.51282010, 4041.53846113, 4131.02564075, 4129.99999973, 4125.76923050, 4131.28205101, 4189.99999986,8.57
4126.15384588, 4128.46153819, 4123.71794844, 4064.99999959, 4119.87179460, 4046.41025600, 4047.30769189, 4042.56410215, 4040.51282010, 4125.89743562, 4123.71794844, 4116.66666639, 4128.33333306, 4183.71794858,8.57
4130.51282024, 4130.25640998, 4129.48717921, 4018.33333285, 4122.94871767, 3974.99999945, 3974.87179432, 3990.38461483, 3999.23076868, 4124.35897408, 4122.94871767, 4122.05128178, 4127.94871767, 4184.74358961,8.57
4128.97435870, 4129.35897408, 4132.05128178, 4037.69230728, 4126.15384588, 4036.15384567, 4009.61538413, 3999.99999945, 4015.64102516, 4127.82051255, 4126.53846126, 4121.41025614, 4127.56410229, 4184.87179474,8.57
4125.25640998, 4124.61538434, 4128.46153819, 4054.48717907, 4122.94871767, 4059.74358933, 4031.66666618, 4010.76923029, 4021.66666618, 4124.99999973, 4125.64102537, 4112.82051255, 4126.79487152, 4181.15384602,8.57
4133.97435870, 4131.41025614, 4135.76923056, 4032.05128157, 4119.99999973, 3995.76923022, 3982.05128150, 3988.84615329, 3996.53846099, 4123.97435870, 4127.30769203, 4125.76923050, 4132.43589716, 4185.25641012,8.57
4128.84615357, 4129.35897408, 4129.48717921, 4046.66666625, 4121.28205101, 4033.07692259, 4013.20512772, 4027.30769183, 4038.84615343, 4127.17948691, 4121.15384588, 4118.71794844, 4127.05128178, 4182.56410243,8.57
4128.84615357, 4127.56410229, 4126.66666639, 4074.48717914, 4123.33333306, 4108.97435870, 4079.48717914, 4078.46153812, 4088.58974325, 4126.02564075, 4125.25640998, 4119.10256383, 4128.46153819, 4186.41025628,8.57
4131.92307665, 4130.25640998, 4131.53846126, 4057.30769189, 4122.17948691, 4070.38461504, 4055.12820472, 4052.56410215, 4060.12820472, 4125.76923050, 4131.53846126, 4127.69230742, 4133.84615357, 4184.48717935,8.57
