AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4115.51282024, 4123.20512793, 4116.66666639, 4101.15384581, 4122.82051255, 4067.69230728, 4077.69230735, 4471.41025690, 4100.89743555, 4131.15384588, 4119.99999973, 4125.64102537, 4128.84615357, 4188.58974345,8.57
4123.20512793, 4126.53846126, 4124.10256383, 4115.12820485, 4124.61538434, 4082.30769196, 4093.07692273, 4476.79487229, 4113.97435870, 4130.89743562, 4119.99999973, 4122.56410229, 4127.43589716, 4190.64102551,8.57
4119.35897408, 4124.23076896, 4124.10256383, 4152.05128185, 4123.07692280, 4114.74358947, 4128.33333306, 4506.92307748, 4150.64102544, 4129.61538434, 4123.71794844, 4125.51282024, 4131.41025614, 4191.15384602,8.57
4122.05128178, 4123.71794844, 4126.53846126, 4140.38461518, 4125.64102537, 4088.33333299, 4090.76923043, 4462.05128247, 4117.43589716, 4130.89743562, 4119.87179460, 4123.07692280, 4132.82051255, 4191.28205115,8.57
4124.10256383, 4124.48717921, 4128.07692280, 4105.38461511, 4124.35897408, 4051.02564061, 4042.56410215, 4399.23076958, 4067.56410215, 4131.53846126, 4118.58974332, 4124.99999973, 4131.66666639, 4183.20512807,8.57
4122.30769203, 4127.17948691, 4123.46153819, 4125.25640998, 4122.30769203, 4080.76923043, 4082.82051248, 4423.33333368, 4100.51282017, 4129.61538434, 4120.64102537, 4120.64102537, 4128.97435870, 4179.10256397,8.57
4127.17948691, 4129.10256383, 4126.92307665, 4155.12820492, 4125.64102537, 4108.33333306, 4128.71794844, 4463.07692350, 4145.25641005, 4129.35897408, 4122.94871767, 4124.87179460, 4131.41025614, 4190.89743576,8.57
4124.10256383, 4124.74358947, 4127.43589716, 4124.23076896, 4123.20512793, 4080.89743555, 4107.69230742, 4442.56410298, 4122.56410229, 4129.23076896, 4124.23076896, 4134.61538434, 4134.99999973, 4191.92307679,8.57
4124.99999973, 4127.82051255, 4126.79487152, 4098.07692273, 4125.12820485, 4074.48717914, 4097.82051248, 4425.64102599, 4099.10256376, 4126.79487152, 4121.66666639, 4122.56410229, 4131.28205101, 4183.71794858,8.57
4123.71794844, 4130.89743562, 4126.02564075, 4133.33333306, 4125.89743562, 4103.97435870, 4125.64102537, 4446.41025683, 4124.74358947, 4128.33333306, 4123.07692280, 4126.79487152, 4133.58974332, 4190.38461525,8.57
4118.97435870, 4123.84615357, 4121.28205101, 4150.25641005, 4122.56410229, 4089.99999966, 4120.76923050, 4445.89743632, 4135.51282031, 4131.41025614, 4123.97435870, 4133.33333306, 4132.82051255, 4193.71794858,8.57
4128.84615357, 4126.28205101, 4128.71794844, 4108.46153819, 4124.48717921, 4040.12820472, 4076.15384581, 4398.97435933, 4088.97435863, 4129.99999973, 4123.97435870, 4131.28205101, 4130.12820485, 4191.79487166,8.57
4122.43589716, 4127.82051255, 4126.79487152, 4098.58974325, 4122.69230742, 4040.89743548, 4060.12820472, 4367.17948746, 4063.84615343, 4127.69230742, 4124.48717921, 4134.10256383, 4133.97435870, 4191.92307679,8.57
4121.66666639, 4124.35897408, 4121.41025614, 4148.46153826, 4122.69230742, 4091.28205094, 4098.97435863, 4398.71794907, 4114.99999973, 4127.56410229, 4121.41025614, 4129.74358947, 4132.17948691, 4196.15384602,8.57
4126.66666639, 4123.07692280, 4124.35897408, 4156.92307672, 4124.10256383, 4098.97435863, 4104.87179460, 4407.05128240, 4135.12820485, 4129.10256383, 4122.56410229, 4134.10256383, 4129.99999973, 4200.38461525,8.57
4115.89743562, 4120.76923050, 4117.56410229, 4123.58974332, 4122.30769203, 4066.28205087, 4047.56410215, 4360.76923098, 4098.97435863, 4129.99999973, 4124.99999973, 4129.61538434, 4130.51282024, 4194.61538448,8.57
4122.82051255, 4126.53846126, 4122.30769203, 4113.71794844, 4123.71794844, 4048.46153805, 4013.97435849, 4338.33333355, 4088.97435863, 4128.97435870, 4124.10256383, 4124.23076896, 4134.48717921, 4194.99999986,8.57
4121.41025614, 4124.87179460, 4124.61538434, 4111.92307665, 4120.38461511, 4046.28205087, 4032.30769183, 4339.48717970, 4086.41025607, 4128.33333306, 4123.20512793, 4131.79487152, 4136.79487159, 4193.84615371,8.57
4117.82051255, 4121.15384588, 4120.38461511, 4114.23076896, 4120.51282024, 4067.94871754, 4066.53846113, 4350.89743611, 4090.51282017, 4128.33333306, 4119.87179460, 4125.25640998, 4132.56410229, 4190.89743576,8.57
4127.05128178, 4127.17948691, 4126.79487152, 4130.64102537, 4125.51282024, 4091.28205094, 4086.41025607, 4377.43589772, 4122.05128178, 4128.33333306, 4122.30769203, 4125.38461511, 4133.84615357, 4196.92307679,8.57
4117.56410229, 4124.35897408, 4122.05128178, 4127.56410229, 4121.79487152, 4068.33333292, 4073.07692273, 4368.97435926, 4111.66666639, 4129.48717921, 4122.56410229, 4126.28205101, 4132.56410229, 4190.64102551,8.57
4118.33333306, 4123.46153819, 4123.58974332, 4117.05128178, 4124.61538434, 4037.30769189, 4052.56410215, 4341.53846175, 4078.58974325, 4130.64102537, 4119.87179460, 4119.99999973, 4129.35897408, 4185.76923063,8.57
4122.43589716, 4126.02564075, 4127.30769203, 4136.41025621, 4126.66666639, 4047.17948677, 4055.38461497, 4344.61538483, 4095.38461504, 4129.23076896, 4124.99999973, 4125.89743562, 4130.76923050, 4186.53846140,8.57
4118.46153819, 4124.35897408, 4122.94871767, 4145.89743569, 4123.58974332, 4054.23076882, 4051.66666625, 4328.84615399, 4088.84615350, 4128.07692280, 4123.97435870, 4120.12820485, 4129.61538434, 4182.94871781,8.57
4127.43589716, 4127.05128178, 4131.28205101, 4143.71794851, 4125.12820485, 4048.46153805, 4042.82051241, 4297.82051289, 4048.84615343, 4128.46153819, 4122.82051255, 4119.99999973, 4132.30769203, 4186.79487166,8.57
4128.33333306, 4126.79487152, 4127.69230742, 4171.28205115, 4123.71794844, 4064.74358933, 4058.33333292, 4311.41025655, 4069.35897395, 4128.07692280, 4124.99999973, 4124.87179460, 4132.94871767, 4187.17948704,8.57
4128.97435870, 4127.56410229, 4122.69230742, 4172.05128192, 4125.38461511, 4056.02564061, 4049.23076882, 4302.56410271, 4085.64102530, 4128.07692280, 4121.02564075, 4119.35897408, 4131.28205101, 4186.92307679,8.57
