AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4073.46153812, 4101.92307658, 4082.17948684, 4081.92307658, 4118.46153819, 4130.76923050, 4138.58974339, 4127.17948691, 4124.48717921, 4116.02564075, 4096.92307658, 4091.28205094, 4107.43589716, 4129.23076896,10.0
4083.33333299, 4116.41025614, 4091.53846119, 4094.99999966, 4120.64102537, 4131.66666639, 4137.05128185, 4126.92307665, 4121.79487152, 4121.28205101, 4100.25640991, 4094.87179453, 4108.20512793, 4135.12820485,10.0
4085.25640991, 4118.07692280, 4094.99999966, 4098.84615350, 4111.41025614, 4127.56410229, 4127.05128178, 4126.53846126, 4114.87179460, 4119.35897408, 4094.61538427, 4088.97435863, 4107.69230742, 4136.28205108,10.0
4084.10256376, 4119.74358947, 4100.76923043, 4100.51282017, 4116.02564075, 4135.89743569, 4132.43589716, 4129.23076896, 4117.17948691, 4120.76923050, 4106.28205101, 4093.97435863, 4111.15384588, 4132.17948691,10.0
4077.69230735, 4116.79487152, 4095.76923043, 4095.89743555, 4127.69230742, 4132.43589716, 4121.79487152, 4126.79487152, 4115.12820485, 4120.12820485, 4118.97435870, 4093.84615350, 4112.56410229, 4132.30769203,10.0
4063.07692266, 4100.25640991, 4080.64102530, 4083.07692273, 4111.53846126, 4108.07692280, 4092.94871761, 4117.43589716, 4108.84615357, 4113.71794844, 4112.56410229, 4080.76923043, 4111.02564075, 4127.56410229,10.0
4065.76923036, 4102.56410229, 4086.66666632, 4084.87179453, 4097.56410222, 4110.89743562, 4100.89743555, 4116.92307665, 4113.20512793, 4120.64102537, 4115.38461511, 4084.99999966, 4117.56410229, 4128.46153819,10.0
4073.58974325, 4111.79487152, 4093.71794837, 4089.87179453, 4109.99999973, 4132.82051255, 4127.82051255, 4127.69230742, 4117.69230742, 4129.35897408, 4121.41025614, 4088.58974325, 4117.56410229, 4133.71794844,10.0
4067.43589702, 4101.79487145, 4078.97435863, 4083.07692273, 4110.38461511, 4130.89743562, 4124.48717921, 4128.97435870, 4109.23076896, 4119.48717921, 4107.43589716, 4074.10256376, 4104.99999973, 4129.35897408,10.0
4077.69230735, 4112.30769203, 4087.17948684, 4098.46153812, 4116.15384588, 4132.56410229, 4128.84615357, 4127.05128178, 4111.66666639, 4125.25640998, 4112.69230742, 4084.10256376, 4116.53846126, 4128.71794844,10.0
4097.82051248, 4140.25641005, 4117.05128178, 4123.33333306, 4133.46153819, 4148.07692287, 4151.66666646, 4138.07692287, 4129.35897408, 4149.48717928, 4142.82051262, 4112.69230742, 4142.69230749, 4132.94871767,10.0
4089.87179453, 4130.89743562, 4110.64102537, 4112.56410229, 4117.30769203, 4140.38461518, 4141.53846133, 4141.66666646, 4129.99999973, 4144.48717928, 4139.87179467, 4104.23076896, 4138.84615364, 4132.69230742,10.0
4078.84615350, 4113.20512793, 4090.25640991, 4096.28205094, 4107.30769203, 4128.97435870, 4125.12820485, 4126.79487152, 4116.28205101, 4126.41025614, 4121.79487152, 4081.28205094, 4121.15384588, 4129.48717921,10.0
4106.92307665, 4143.46153826, 4119.48717921, 4121.02564075, 4148.46153826, 4153.46153826, 4163.33333313, 4143.97435877, 4137.56410236, 4155.25641005, 4150.76923056, 4111.02564075, 4140.76923056, 4131.28205101,10.0
4123.58974332, 4164.61538441, 4144.74358954, 4145.25641005, 4163.46153826, 4166.41025621, 4184.10256397, 4169.23076910, 4164.35897415, 4180.76923063, 4176.28205115, 4138.97435877, 4159.99999980, 4136.28205108,10.0
4081.02564068, 4133.84615357, 4109.10256383, 4123.84615357, 4122.69230742, 4135.12820485, 4130.76923050, 4138.33333313, 4133.46153819, 4142.43589723, 4138.84615364, 4100.64102530, 4128.46153819, 4132.94871767,10.0
4055.89743548, 4110.38461511, 4084.10256376, 4104.48717921, 4106.15384588, 4118.84615357, 4104.99999973, 4112.17948691, 4099.87179453, 4110.76923050, 4111.02564075, 4071.66666632, 4105.64102537, 4131.02564075,10.0
4091.02564068, 4126.02564075, 4114.74358947, 4124.61538434, 4119.99999973, 4134.74358947, 4139.74358954, 4137.05128185, 4121.28205101, 4132.94871767, 4144.23076903, 4106.79487152, 4132.30769203, 4132.94871767,10.0
4114.23076896, 4141.28205108, 4139.87179467, 4142.17948697, 4130.51282024, 4139.99999980, 4152.30769210, 4150.76923056, 4145.64102544, 4156.15384595, 4171.92307679, 4137.43589723, 4151.02564082, 4132.43589716,10.0
4097.43589709, 4134.74358947, 4124.23076896, 4132.43589716, 4136.41025621, 4138.07692287, 4142.82051262, 4139.23076903, 4135.38461518, 4148.58974339, 4158.97435877, 4123.84615357, 4139.35897415, 4134.35897408,10.0
