AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4128.46153819, 4131.28205101, 4126.15384588, 4124.87179460, 4132.05128178, 4111.92307665, 4134.48717921, 4169.35897422, 4137.05128185, 4132.82051255, 4140.25641005, 4127.69230742, 4138.84615364, 4129.99999973,10.0
4140.64102544, 4144.99999980, 4147.82051262, 4139.23076903, 4146.41025621, 4126.79487152, 4154.99999980, 4181.41025628, 4153.58974339, 4148.97435877, 4154.99999980, 4143.84615364, 4152.30769210, 4130.51282024,10.0
4164.35897415, 4167.43589723, 4178.46153833, 4170.12820499, 4167.43589723, 4153.84615364, 4181.28205115, 4202.82051275, 4183.07692294, 4178.71794858, 4175.25641012, 4170.51282038, 4163.84615364, 4130.25640998,10.0
4147.30769210, 4155.76923056, 4160.38461518, 4160.76923056, 4149.35897415, 4137.30769210, 4158.84615364, 4186.02564089, 4160.12820492, 4154.74358954, 4157.94871774, 4153.84615364, 4139.61538441, 4130.76923050,10.0
4123.71794844, 4135.51282031, 4134.10256383, 4135.12820485, 4131.66666639, 4108.07692280, 4125.38461511, 4157.05128185, 4120.76923050, 4124.10256383, 4135.89743569, 4129.23076896, 4123.71794844, 4128.20512793,10.0
4139.23076903, 4145.38461518, 4143.33333313, 4141.28205108, 4143.33333313, 4118.58974332, 4131.53846126, 4161.66666646, 4129.61538434, 4136.15384595, 4143.97435877, 4138.58974339, 4134.10256383, 4126.66666639,10.0
4143.46153826, 4147.82051262, 4143.07692287, 4145.25641005, 4138.97435877, 4124.87179460, 4129.74358947, 4161.28205108, 4131.15384588, 4127.82051255, 4140.89743569, 4137.94871774, 4123.97435870, 4128.71794844,10.0
4126.79487152, 4130.89743562, 4127.94871767, 4133.33333306, 4126.66666639, 4107.82051255, 4115.89743562, 4145.64102544, 4101.66666632, 4093.97435863, 4122.82051255, 4122.05128178, 4107.05128178, 4128.84615357,10.0
4139.48717928, 4138.71794851, 4138.84615364, 4142.82051262, 4137.82051262, 4115.12820485, 4133.20512793, 4156.15384595, 4110.25640998, 4110.51282024, 4136.79487159, 4136.79487159, 4127.94871767, 4131.15384588,10.0
4165.76923056, 4163.58974339, 4166.15384595, 4167.30769210, 4147.56410236, 4136.79487159, 4152.69230749, 4176.92307679, 4147.56410236, 4153.07692287, 4167.43589723, 4167.82051262, 4156.02564082, 4131.92307665,10.0
4180.12820499, 4178.58974345, 4187.30769217, 4181.92307679, 4160.64102544, 4145.12820492, 4157.94871774, 4174.99999986, 4159.48717928, 4165.51282031, 4182.43589730, 4183.58974345, 4163.33333313, 4129.99999973,10.0
4189.48717935, 4182.82051269, 4195.64102551, 4185.38461525, 4179.87179474, 4149.23076903, 4171.02564089, 4170.25641012, 4156.53846133, 4167.69230749, 4188.07692294, 4186.41025628, 4169.61538448, 4132.56410229,10.0
