AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4150.51282031, 4151.66666646, 4152.56410236, 4167.82051262, 4144.10256390, 4141.53846133, 4148.71794851, 4132.82051255, 4149.48717928, 4159.74358954, 4156.02564082, 4152.56410236, 4180.38461525, 4127.82051255,12.0
4115.38461511, 4123.20512793, 4121.15384588, 4140.25641005, 4128.46153819, 4122.94871767, 4112.82051255, 4096.41025607, 4113.58974332, 4127.17948691, 4127.69230742, 4125.64102537, 4154.87179467, 4125.51282024,12.0
4128.84615357, 4131.15384588, 4133.84615357, 4148.07692287, 4131.79487152, 4128.71794844, 4121.15384588, 4107.43589716, 4119.99999973, 4132.56410229, 4134.74358947, 4144.48717928, 4162.94871774, 4132.30769203,12.0
4150.76923056, 4151.15384595, 4160.89743569, 4168.33333320, 4148.20512800, 4135.89743569, 4137.56410236, 4125.25640998, 4139.23076903, 4153.97435877, 4162.56410236, 4172.17948704, 4183.46153833, 4131.53846126,12.0
4143.97435877, 4146.66666646, 4162.17948697, 4164.74358954, 4146.79487159, 4131.02564075, 4132.05128178, 4117.17948691, 4129.87179460, 4151.53846133, 4167.94871774, 4172.30769217, 4184.35897422, 4130.76923050,12.0
4126.53846126, 4127.05128178, 4142.56410236, 4145.51282031, 4120.64102537, 4120.38461511, 4126.41025614, 4116.02564075, 4123.20512793, 4135.89743569, 4150.38461518, 4160.38461518, 4171.41025628, 4128.71794844,12.0
4124.61538434, 4123.20512793, 4130.64102537, 4139.48717928, 4115.51282024, 4114.23076896, 4123.71794844, 4116.28205101, 4118.97435870, 4122.17948691, 4133.46153819, 4152.43589723, 4159.74358954, 4131.79487152,12.0
4134.10256383, 4134.35897408, 4139.35897415, 4151.53846133, 4137.43589723, 4117.56410229, 4115.76923050, 4099.99999966, 4100.25640991, 4114.61538434, 4132.82051255, 4150.12820492, 4161.79487159, 4133.46153819,12.0
4135.38461518, 4137.30769210, 4144.48717928, 4157.69230749, 4140.38461518, 4123.71794844, 4113.07692280, 4100.12820478, 4104.48717921, 4117.05128178, 4137.69230749, 4144.48717928, 4167.94871774, 4126.02564075,12.0
4131.41025614, 4128.71794844, 4132.17948691, 4147.82051262, 4124.87179460, 4121.28205101, 4113.33333306, 4117.69230742, 4121.15384588, 4119.48717921, 4130.51282024, 4134.48717921, 4163.33333313, 4127.82051255,12.0
4128.84615357, 4126.28205101, 4126.02564075, 4144.35897415, 4122.94871767, 4110.51282024, 4105.76923050, 4108.97435870, 4104.10256383, 4116.92307665, 4127.05128178, 4137.05128185, 4154.61538441, 4130.64102537,12.0
4126.41025614, 4126.53846126, 4128.20512793, 4147.30769210, 4120.64102537, 4108.71794844, 4100.25640991, 4085.51282017, 4081.92307658, 4113.71794844, 4131.15384588, 4139.74358954, 4150.64102544, 4129.48717921,12.0
4119.48717921, 4120.76923050, 4120.25640998, 4139.74358954, 4111.15384588, 4114.35897408, 4107.82051255, 4091.66666632, 4094.35897402, 4113.84615357, 4124.23076896, 4127.56410229, 4154.35897415, 4130.12820485,12.0
