AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4122.56410229, 4124.35897408, 4126.66666639, 4119.99999973, 4126.28205101, 4139.61538441, 4112.94871767, 4149.61538441, 4159.10256390, 4127.43589716, 4124.61538434, 4119.35897408, 4126.15384588, 4182.94871781,8.57
4124.61538434, 4129.87179460, 4126.66666639, 4132.56410229, 4123.71794844, 4152.43589723, 4119.10256383, 4152.56410236, 4152.56410236, 4125.76923050, 4126.53846126, 4121.53846126, 4129.23076896, 4188.84615371,8.57
4128.58974332, 4131.66666639, 4126.41025614, 4149.35897415, 4126.15384588, 4150.12820492, 4124.74358947, 4159.87179467, 4157.69230749, 4127.30769203, 4130.51282024, 4136.02564082, 4135.12820485, 4192.69230756,8.57
4119.48717921, 4123.97435870, 4120.76923050, 4149.61538441, 4127.17948691, 4140.38461518, 4114.48717921, 4140.25641005, 4141.79487159, 4127.82051255, 4125.51282024, 4125.51282024, 4127.43589716, 4184.61538448,8.57
4129.74358947, 4131.28205101, 4129.74358947, 4147.17948697, 4125.12820485, 4148.07692287, 4116.15384588, 4132.82051255, 4137.05128185, 4128.58974332, 4132.17948691, 4140.64102544, 4132.56410229, 4196.66666653,8.57
4122.17948691, 4126.66666639, 4122.05128178, 4144.61538441, 4122.43589716, 4152.56410236, 4120.89743562, 4140.76923056, 4151.15384595, 4128.58974332, 4124.99999973, 4125.89743562, 4129.23076896, 4191.79487166,8.57
4119.99999973, 4121.02564075, 4120.64102537, 4138.20512800, 4124.61538434, 4140.51282031, 4105.89743562, 4125.76923050, 4138.58974339, 4128.33333306, 4122.56410229, 4120.38461511, 4129.35897408, 4190.64102551,8.57
4126.53846126, 4125.38461511, 4124.23076896, 4149.48717928, 4127.30769203, 4150.12820492, 4112.82051255, 4129.61538434, 4138.33333313, 4129.74358947, 4130.51282024, 4135.76923056, 4136.28205108, 4193.71794858,8.57
4117.05128178, 4120.25640998, 4114.74358947, 4162.17948697, 4124.99999973, 4168.84615371, 4136.92307672, 4163.84615364, 4167.94871774, 4127.56410229, 4122.30769203, 4118.58974332, 4129.35897408, 4185.76923063,8.57
4121.41025614, 4122.56410229, 4120.89743562, 4141.15384595, 4124.48717921, 4144.99999980, 4116.41025614, 4151.41025621, 4156.15384595, 4126.02564075, 4122.17948691, 4124.10256383, 4131.79487152, 4192.43589730,8.57
