AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4121.79487152, 4122.05128178, 4116.79487152, 4073.20512786, 4126.53846126, 4221.28205122, 4226.92307686, 4234.74358975, 4204.74358968, 4129.74358947, 4125.25640998, 4126.41025614, 4132.69230742, 4194.74358961,8.57
4127.17948691, 4128.84615357, 4127.05128178, 4078.71794837, 4128.71794844, 4220.12820506, 4231.28205122, 4230.12820506, 4197.82051269, 4132.17948691, 4130.38461511, 4138.58974339, 4137.05128185, 4201.02564096,8.57
4110.51282024, 4116.79487152, 4113.20512793, 4084.35897402, 4126.02564075, 4232.17948711, 4257.82051282, 4261.92307693, 4229.23076917, 4129.99999973, 4117.30769203, 4110.51282024, 4123.58974332, 4185.76923063,8.57
4127.43589716, 4122.69230742, 4126.02564075, 4071.02564068, 4125.25640998, 4218.46153840, 4241.15384616, 4266.53846154, 4232.69230763, 4127.94871767, 4124.48717921, 4128.33333306, 4130.89743562, 4193.20512807,8.57
4121.53846126, 4122.30769203, 4121.53846126, 4043.46153805, 4127.43589716, 4179.10256397, 4195.64102551, 4219.23076917, 4185.89743576, 4128.33333306, 4122.30769203, 4122.17948691, 4129.87179460, 4184.23076910,8.57
4112.30769203, 4116.28205101, 4120.76923050, 4041.02564061, 4127.94871767, 4176.28205115, 4198.20512807, 4208.97435891, 4181.28205115, 4128.20512793, 4117.82051255, 4108.07692280, 4125.89743562, 4180.51282038,8.57
4133.07692280, 4125.64102537, 4137.30769210, 4048.33333292, 4129.10256383, 4193.07692294, 4211.41025634, 4219.23076917, 4199.23076910, 4129.99999973, 4130.89743562, 4132.43589716, 4134.48717921, 4191.15384602,8.57
4118.84615357, 4119.61538434, 4117.82051255, 4027.82051234, 4127.43589716, 4181.92307679, 4187.82051269, 4198.07692294, 4178.20512807, 4131.66666639, 4124.74358947, 4112.30769203, 4123.07692280, 4173.97435884,8.57
4124.35897408, 4125.51282024, 4125.51282024, 4010.12820465, 4126.92307665, 4166.41025621, 4175.38461525, 4186.66666653, 4156.15384595, 4132.17948691, 4131.15384588, 4125.64102537, 4128.46153819, 4186.79487166,8.57
4127.56410229, 4126.66666639, 4129.99999973, 4007.17948670, 4126.53846126, 4158.71794851, 4178.84615371, 4186.02564089, 4150.64102544, 4130.51282024, 4132.17948691, 4130.25640998, 4131.79487152, 4189.35897422,8.57
4119.74358947, 4120.89743562, 4123.33333306, 4008.07692259, 4125.64102537, 4156.53846133, 4177.82051269, 4185.76923063, 4155.76923056, 4129.87179460, 4122.94871767, 4115.89743562, 4124.61538434, 4179.48717935,8.57
4136.02564082, 4132.43589716, 4136.28205108, 4015.64102516, 4128.33333306, 4168.20512807, 4184.74358961, 4201.53846147, 4170.76923063, 4130.89743562, 4132.43589716, 4139.10256390, 4135.76923056, 4197.17948704,8.57
4121.53846126, 4121.41025614, 4120.25640998, 4016.41025593, 4125.89743562, 4169.99999986, 4192.43589730, 4207.43589737, 4179.35897422, 4129.61538434, 4125.76923050, 4119.99999973, 4129.35897408, 4187.69230756,8.57
4127.30769203, 4121.15384588, 4125.51282024, 4007.43589695, 4123.58974332, 4156.15384595, 4187.43589730, 4195.76923063, 4176.53846140, 4130.64102537, 4126.02564075, 4131.66666639, 4129.35897408, 4190.38461525,8.57
4130.25640998, 4127.43589716, 4126.41025614, 4017.82051234, 4123.46153819, 4160.38461518, 4188.84615371, 4202.69230763, 4174.99999986, 4131.15384588, 4128.97435870, 4142.30769210, 4133.71794844, 4194.74358961,8.57
4108.97435870, 4115.76923050, 4109.87179460, 4049.87179446, 4121.53846126, 4187.94871781, 4210.25641019, 4227.94871788, 4180.25641012, 4128.97435870, 4120.64102537, 4114.61538434, 4127.05128178, 4186.66666653,8.57
