AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4125.64102537, 4127.17948691, 4129.35897408, 4127.05128178, 4122.56410229, 4197.82051269, 4208.58974352, 4192.05128192, 4183.46153833, 4127.94871767, 4117.56410229, 4123.58974332, 4133.07692280, 4195.89743576,8.57
4118.97435870, 4123.46153819, 4120.89743562, 4122.43589716, 4124.48717921, 4197.43589730, 4214.61538455, 4203.20512814, 4196.53846140, 4129.74358947, 4114.10256383, 4111.41025614, 4128.97435870, 4194.35897422,8.57
4127.30769203, 4126.15384588, 4128.33333306, 4128.20512793, 4124.87179460, 4199.74358961, 4222.43589737, 4220.89743583, 4212.82051275, 4129.74358947, 4120.12820485, 4126.28205101, 4133.84615357, 4198.46153833,8.57
4121.15384588, 4122.94871767, 4122.30769203, 4126.28205101, 4123.07692280, 4207.05128199, 4229.48717942, 4239.35897436, 4227.30769224, 4126.02564075, 4120.89743562, 4120.38461511, 4131.53846126, 4191.79487166,8.57
4122.05128178, 4124.48717921, 4121.41025614, 4126.28205101, 4125.76923050, 4193.58974345, 4219.48717942, 4232.43589737, 4218.33333327, 4125.12820485, 4116.15384588, 4117.05128178, 4128.97435870, 4192.17948704,8.57
4125.25640998, 4125.64102537, 4123.97435870, 4126.66666639, 4129.48717921, 4173.33333320, 4198.58974345, 4210.12820506, 4197.17948704, 4127.94871767, 4118.58974332, 4125.64102537, 4135.25640998, 4193.58974345,8.57
4119.23076896, 4118.84615357, 4117.56410229, 4120.38461511, 4124.48717921, 4191.28205115, 4210.25641019, 4218.71794865, 4204.87179481, 4129.35897408, 4116.66666639, 4112.94871767, 4134.87179460, 4191.02564089,8.57
4126.28205101, 4124.35897408, 4123.33333306, 4127.17948691, 4120.76923050, 4206.15384609, 4225.76923070, 4231.79487173, 4218.97435891, 4128.71794844, 4117.43589716, 4119.74358947, 4134.35897408, 4192.43589730,8.57
4119.10256383, 4124.23076896, 4118.84615357, 4124.99999973, 4121.28205101, 4172.43589730, 4197.17948704, 4206.28205122, 4197.30769217, 4128.71794844, 4117.17948691, 4117.05128178, 4127.69230742, 4188.46153833,8.57
4117.82051255, 4124.23076896, 4122.56410229, 4121.02564075, 4125.89743562, 4159.87179467, 4186.79487166, 4191.28205115, 4182.17948704, 4128.84615357, 4118.46153819, 4115.64102537, 4127.94871767, 4194.74358961,8.57
