AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4114.74358947, 4118.84615357, 4115.12820485, 4121.53846126, 4120.64102537, 4125.38461511, 4129.10256383, 4127.82051255, 4105.38461511, 4130.25640998, 4122.69230742, 4118.46153819, 4132.94871767, 4197.17948704,8.57
4117.17948691, 4122.43589716, 4119.35897408, 4121.92307665, 4123.46153819, 4120.89743562, 4125.25640998, 4116.66666639, 4095.89743555, 4129.23076896, 4119.99999973, 4110.64102537, 4130.64102537, 4196.28205115,8.57
4122.69230742, 4124.35897408, 4125.12820485, 4122.30769203, 4123.84615357, 4109.74358947, 4114.35897408, 4100.25640991, 4090.25640991, 4128.97435870, 4121.92307665, 4110.64102537, 4131.41025614, 4192.94871781,8.57
4114.48717921, 4119.23076896, 4116.28205101, 4118.84615357, 4120.25640998, 4103.71794844, 4110.38461511, 4101.15384581, 4088.33333299, 4129.99999973, 4124.35897408, 4109.99999973, 4130.25640998, 4191.92307679,8.57
4126.66666639, 4124.23076896, 4122.43589716, 4122.69230742, 4124.74358947, 4106.15384588, 4108.58974332, 4100.76923043, 4082.82051248, 4128.33333306, 4123.33333306, 4112.30769203, 4130.38461511, 4196.66666653,8.57
4121.92307665, 4121.15384588, 4121.28205101, 4122.56410229, 4121.15384588, 4108.71794844, 4104.74358947, 4091.79487145, 4078.84615350, 4126.02564075, 4122.94871767, 4117.05128178, 4132.17948691, 4196.41025628,8.57
4120.51282024, 4121.15384588, 4122.69230742, 4120.51282024, 4120.76923050, 4107.82051255, 4109.61538434, 4098.46153812, 4089.10256376, 4125.76923050, 4120.25640998, 4111.79487152, 4127.94871767, 4194.99999986,8.57
4127.82051255, 4127.17948691, 4126.92307665, 4120.25640998, 4125.12820485, 4112.69230742, 4120.38461511, 4117.17948691, 4105.38461511, 4126.53846126, 4122.05128178, 4113.58974332, 4128.71794844, 4197.17948704,8.57
4116.15384588, 4123.46153819, 4113.97435870, 4118.07692280, 4121.66666639, 4119.61538434, 4121.92307665, 4118.71794844, 4100.76923043, 4125.64102537, 4125.25640998, 4116.53846126, 4131.92307665, 4196.79487166,8.57
4125.25640998, 4127.17948691, 4122.82051255, 4123.71794844, 4124.48717921, 4117.82051255, 4119.23076896, 4110.12820485, 4088.07692273, 4125.89743562, 4123.20512793, 4116.15384588, 4131.02564075, 4198.20512807,8.57
4120.51282024, 4124.10256383, 4126.28205101, 4120.51282024, 4124.74358947, 4112.56410229, 4120.25640998, 4111.28205101, 4095.12820478, 4128.84615357, 4121.92307665, 4117.05128178, 4130.76923050, 4197.30769217,8.57
4117.30769203, 4120.25640998, 4118.33333306, 4117.56410229, 4123.58974332, 4109.99999973, 4118.84615357, 4114.61538434, 4104.99999973, 4129.87179460, 4125.89743562, 4115.38461511, 4131.92307665, 4195.12820499,8.57
4131.15384588, 4126.79487152, 4122.43589716, 4125.51282024, 4123.33333306, 4111.53846126, 4118.33333306, 4112.82051255, 4095.51282017, 4127.17948691, 4127.94871767, 4120.76923050, 4133.71794844, 4195.51282038,8.57
4118.07692280, 4121.02564075, 4117.17948691, 4121.41025614, 4120.25640998, 4112.69230742, 4118.46153819, 4111.41025614, 4090.51282017, 4126.28205101, 4124.87179460, 4119.87179460, 4132.30769203, 4196.41025628,8.57
4122.69230742, 4119.23076896, 4123.33333306, 4119.74358947, 4125.38461511, 4108.33333306, 4116.92307665, 4115.89743562, 4105.64102537, 4127.82051255, 4124.99999973, 4114.10256383, 4133.46153819, 4201.28205122,8.57
4123.58974332, 4120.64102537, 4122.94871767, 4122.05128178, 4124.87179460, 4106.53846126, 4120.76923050, 4121.15384588, 4113.20512793, 4128.58974332, 4127.56410229, 4116.66666639, 4136.15384595, 4198.84615371,8.57
4125.76923050, 4123.71794844, 4128.07692280, 4125.25640998, 4123.46153819, 4099.74358940, 4104.74358947, 4093.20512786, 4081.53846119, 4129.61538434, 4122.69230742, 4114.10256383, 4130.38461511, 4201.53846147,8.57
4120.51282024, 4122.94871767, 4123.07692280, 4120.64102537, 4123.33333306, 4097.05128171, 4105.64102537, 4089.10256376, 4076.28205094, 4131.41025614, 4125.25640998, 4121.79487152, 4129.87179460, 4198.71794858,8.57
4122.56410229, 4125.25640998, 4121.53846126, 4118.97435870, 4123.58974332, 4096.66666632, 4106.66666639, 4091.66666632, 4077.94871761, 4128.71794844, 4122.56410229, 4117.69230742, 4129.35897408, 4193.97435884,8.57
4126.15384588, 4127.56410229, 4126.66666639, 4123.07692280, 4124.35897408, 4100.38461504, 4107.17948691, 4096.02564068, 4085.12820478, 4126.79487152, 4122.82051255, 4118.20512793, 4131.15384588, 4196.28205115,8.57
4115.51282024, 4122.05128178, 4119.99999973, 4121.92307665, 4121.92307665, 4102.05128171, 4108.71794844, 4100.25640991, 4089.48717914, 4128.71794844, 4124.35897408, 4116.53846126, 4127.69230742, 4196.92307679,8.57
