AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4136.28205108, 4124.35897408, 4115.76923050, 4126.28205101, 4124.35897408, 4133.97435870, 4110.25640998, 4098.97435863, 4099.87179453, 4129.35897408, 4373.33333362, 4133.97435870, 4130.89743562, 4197.82051269,8.57
4147.05128185, 4131.28205101, 4126.28205101, 4130.64102537, 4129.10256383, 4128.20512793, 4100.25640991, 4092.17948684, 4085.64102530, 4131.41025614, 4367.30769259, 4137.43589723, 4133.33333306, 4197.30769217,8.57
4127.43589716, 4119.74358947, 4111.15384588, 4124.61538434, 4120.89743562, 4124.35897408, 4094.74358940, 4089.23076889, 4081.53846119, 4127.43589716, 4367.17948746, 4126.92307665, 4127.82051255, 4192.30769217,8.57
4148.33333313, 4128.84615357, 4127.94871767, 4134.99999973, 4128.84615357, 4132.94871767, 4112.05128178, 4108.58974332, 4104.61538434, 4128.97435870, 4377.17948746, 4139.23076903, 4133.20512793, 4194.48717935,8.57
4139.61538441, 4122.05128178, 4115.38461511, 4127.94871767, 4124.35897408, 4139.99999980, 4123.97435870, 4120.38461511, 4112.17948691, 4132.94871767, 4374.35897464, 4127.82051255, 4131.15384588, 4191.92307679,8.57
4142.94871774, 4127.43589716, 4122.82051255, 4131.79487152, 4120.89743562, 4133.07692280, 4112.30769203, 4106.41025614, 4094.48717914, 4129.10256383, 4364.74358996, 4135.12820485, 4134.10256383, 4193.71794858,8.57
4144.61538441, 4131.53846126, 4128.20512793, 4136.92307672, 4126.66666639, 4128.84615357, 4107.17948691, 4104.99999973, 4096.66666632, 4127.94871767, 4366.02564131, 4137.56410236, 4135.38461518, 4192.69230756,8.57
4134.10256383, 4123.97435870, 4117.17948691, 4132.17948691, 4124.48717921, 4137.56410236, 4122.05128178, 4121.66666639, 4110.76923050, 4131.53846126, 4371.92307720, 4131.53846126, 4133.20512793, 4194.61538448,8.57
4148.58974339, 4130.89743562, 4134.35897408, 4137.82051262, 4126.02564075, 4135.38461518, 4119.87179460, 4114.87179460, 4100.12820478, 4129.35897408, 4368.58974387, 4145.76923056, 4138.07692287, 4196.92307679,8.57
4136.92307672, 4122.05128178, 4121.28205101, 4131.15384588, 4124.35897408, 4126.53846126, 4107.69230742, 4096.53846119, 4090.25640991, 4123.33333306, 4359.48717970, 4130.89743562, 4132.43589716, 4192.94871781,8.57
4147.30769210, 4127.30769203, 4124.48717921, 4132.30769203, 4126.53846126, 4127.17948691, 4109.23076896, 4092.17948684, 4093.46153812, 4125.64102537, 4360.12820534, 4135.51282031, 4136.15384595, 4193.97435884,8.57
4144.23076903, 4128.58974332, 4124.99999973, 4126.92307665, 4124.61538434, 4126.79487152, 4111.41025614, 4093.46153812, 4084.48717914, 4127.30769203, 4356.53846175, 4137.94871774, 4137.94871774, 4193.46153833,8.57
4133.20512793, 4124.61538434, 4119.10256383, 4123.97435870, 4122.82051255, 4119.48717921, 4108.46153819, 4097.17948684, 4083.71794837, 4126.53846126, 4350.38461560, 4127.56410229, 4130.89743562, 4195.64102551,8.57
4148.71794851, 4130.76923050, 4130.64102537, 4138.07692287, 4128.33333306, 4122.82051255, 4114.99999973, 4107.17948691, 4113.07692280, 4130.12820485, 4361.92307714, 4140.38461518, 4135.38461518, 4194.99999986,8.57
4132.94871767, 4116.28205101, 4111.53846126, 4130.76923050, 4122.17948691, 4141.15384595, 4137.05128185, 4129.10256383, 4139.48717928, 4128.71794844, 4373.58974387, 4131.02564075, 4133.33333306, 4187.82051269,8.57
4144.23076903, 4123.97435870, 4122.94871767, 4132.43589716, 4125.76923050, 4146.41025621, 4148.33333313, 4139.87179467, 4128.07692280, 4129.23076896, 4370.00000028, 4135.51282031, 4134.10256383, 4194.74358961,8.57
4149.23076903, 4133.07692280, 4129.35897408, 4138.07692287, 4129.35897408, 4138.71794851, 4138.46153826, 4120.89743562, 4107.05128178, 4133.20512793, 4362.17948739, 4139.99999980, 4133.84615357, 4198.20512807,8.57
4132.69230742, 4124.87179460, 4111.92307665, 4131.15384588, 4120.89743562, 4132.43589716, 4121.53846126, 4095.38461504, 4097.56410222, 4129.23076896, 4360.89743611, 4126.02564075, 4128.46153819, 4193.07692294,8.57
4149.61538441, 4132.82051255, 4128.84615357, 4135.89743569, 4127.69230742, 4122.69230742, 4107.30769203, 4081.92307658, 4081.53846119, 4128.71794844, 4358.97435919, 4138.33333313, 4135.25640998, 4192.94871781,8.57
