AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4141.15384595, 4125.38461511, 4140.51282031, 4122.56410229, 4124.99999973, 4116.02564075, 4120.25640998, 4124.23076896, 4147.56410236, 4128.84615357, 4114.35897408, 4127.69230742, 4122.17948691, 4119.74358947,10.0
4139.74358954, 4130.64102537, 4138.97435877, 4125.12820485, 4136.02564082, 4119.99999973, 4124.48717921, 4123.84615357, 4148.58974339, 4131.79487152, 4117.82051255, 4125.76923050, 4122.43589716, 4120.25640998,10.0
4132.94871767, 4130.12820485, 4136.92307672, 4126.79487152, 4145.25641005, 4117.82051255, 4121.02564075, 4122.30769203, 4140.76923056, 4132.56410229, 4117.82051255, 4124.61538434, 4125.64102537, 4117.30769203,10.0
4124.61538434, 4123.33333306, 4136.79487159, 4125.89743562, 4136.28205108, 4115.89743562, 4115.38461511, 4121.15384588, 4137.30769210, 4129.87179460, 4116.53846126, 4122.82051255, 4129.74358947, 4121.28205101,10.0
4124.61538434, 4123.33333306, 4136.79487159, 4125.89743562, 4136.28205108, 4115.89743562, 4115.38461511, 4121.15384588, 4137.30769210, 4129.87179460, 4116.53846126, 4122.82051255, 4129.74358947, 4121.28205101,10.0
4122.05128178, 4123.07692280, 4136.92307672, 4125.25640998, 4122.94871767, 4113.20512793, 4112.43589716, 4114.99999973, 4134.10256383, 4127.56410229, 4112.30769203, 4124.48717921, 4128.20512793, 4124.48717921,10.0
4124.99999973, 4128.20512793, 4141.41025621, 4126.02564075, 4129.23076896, 4109.48717921, 4108.84615357, 4105.38461511, 4125.12820485, 4128.07692280, 4112.17948691, 4130.76923050, 4126.66666639, 4121.02564075,10.0
4129.10256383, 4126.92307665, 4143.58974339, 4127.82051255, 4139.23076903, 4113.84615357, 4112.05128178, 4108.46153819, 4129.61538434, 4131.92307665, 4121.02564075, 4133.58974332, 4132.05128178, 4123.84615357,10.0
4129.23076896, 4121.41025614, 4139.99999980, 4126.92307665, 4131.79487152, 4118.97435870, 4115.64102537, 4118.33333306, 4137.56410236, 4130.89743562, 4126.28205101, 4132.94871767, 4135.12820485, 4126.92307665,10.0
4131.53846126, 4126.79487152, 4144.10256390, 4130.12820485, 4125.12820485, 4116.02564075, 4112.82051255, 4117.30769203, 4132.69230742, 4129.74358947, 4125.76923050, 4134.48717921, 4132.30769203, 4124.23076896,10.0
