AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4144.48717928, 4145.76923056, 4167.30769210, 4161.41025621, 4137.17948697, 4125.76923050, 4126.28205101, 4116.28205101, 4116.66666639, 4137.69230749, 4141.66666646, 4154.74358954, 4132.05128178, 4123.58974332,12.0
4128.58974332, 4130.51282024, 4153.07692287, 4153.58974339, 4119.87179460, 4112.43589716, 4102.82051255, 4092.56410222, 4091.41025607, 4117.94871767, 4132.82051255, 4143.46153826, 4120.89743562, 4122.94871767,12.0
4127.17948691, 4125.38461511, 4156.41025621, 4149.10256390, 4117.56410229, 4107.30769203, 4102.30769196, 4111.28205101, 4111.79487152, 4128.84615357, 4145.25641005, 4143.20512800, 4130.38461511, 4122.56410229,12.0
4143.33333313, 4133.97435870, 4169.87179474, 4152.82051262, 4123.46153819, 4113.84615357, 4119.10256383, 4131.92307665, 4131.79487152, 4145.12820492, 4155.12820492, 4157.05128185, 4142.17948697, 4121.28205101,12.0
4154.10256390, 4140.64102544, 4177.69230756, 4160.12820492, 4122.43589716, 4122.94871767, 4127.82051255, 4131.79487152, 4136.79487159, 4146.53846133, 4153.46153826, 4169.10256397, 4140.64102544, 4120.64102537,12.0
4147.17948697, 4134.23076896, 4174.23076910, 4157.30769210, 4118.71794844, 4122.30769203, 4120.12820485, 4126.28205101, 4135.76923056, 4140.38461518, 4146.15384595, 4159.87179467, 4134.10256383, 4122.94871767,12.0
4135.76923056, 4126.02564075, 4164.35897415, 4147.05128185, 4118.97435870, 4115.51282024, 4108.84615357, 4117.17948691, 4121.92307665, 4126.66666639, 4133.33333306, 4144.61538441, 4129.23076896, 4124.61538434,12.0
4139.61538441, 4134.10256383, 4166.02564082, 4152.82051262, 4130.12820485, 4122.43589716, 4114.74358947, 4116.79487152, 4118.20512793, 4123.84615357, 4134.35897408, 4151.28205108, 4131.15384588, 4123.84615357,12.0
4145.38461518, 4139.35897415, 4172.82051269, 4160.51282031, 4141.15384595, 4132.43589716, 4122.82051255, 4119.74358947, 4124.99999973, 4134.48717921, 4146.53846133, 4157.17948697, 4135.38461518, 4120.76923050,12.0
4130.12820485, 4126.66666639, 4159.35897415, 4148.84615364, 4130.76923050, 4119.74358947, 4108.20512793, 4108.97435870, 4116.02564075, 4129.99999973, 4141.02564082, 4140.89743569, 4130.51282024, 4120.25640998,12.0
4114.35897408, 4116.79487152, 4138.71794851, 4136.28205108, 4110.64102537, 4103.33333306, 4094.35897402, 4094.23076889, 4103.33333306, 4116.41025614, 4128.71794844, 4126.41025614, 4122.17948691, 4122.56410229,12.0
4111.79487152, 4118.46153819, 4132.05128178, 4136.53846133, 4109.35897408, 4104.99999973, 4101.66666632, 4093.07692273, 4103.33333306, 4113.97435870, 4128.46153819, 4126.28205101, 4119.87179460, 4121.41025614,12.0
4111.15384588, 4123.07692280, 4129.35897408, 4142.43589723, 4116.92307665, 4110.25640998, 4105.38461511, 4096.66666632, 4103.46153819, 4118.97435870, 4133.20512793, 4127.56410229, 4120.89743562, 4119.61538434,12.0
4107.43589716, 4118.84615357, 4124.48717921, 4139.35897415, 4108.46153819, 4101.79487145, 4095.51282017, 4101.15384581, 4099.48717914, 4116.92307665, 4128.46153819, 4120.76923050, 4116.41025614, 4119.99999973,12.0
4113.33333306, 4118.07692280, 4130.51282024, 4136.28205108, 4106.41025614, 4101.15384581, 4101.28205094, 4122.94871767, 4115.89743562, 4118.58974332, 4127.56410229, 4122.30769203, 4120.38461511, 4124.48717921,12.0
4128.71794844, 4134.10256383, 4146.53846133, 4149.35897415, 4123.33333306, 4113.58974332, 4114.23076896, 4134.61538434, 4132.94871767, 4131.53846126, 4142.05128185, 4139.74358954, 4135.76923056, 4128.33333306,12.0
4132.30769203, 4140.64102544, 4151.02564082, 4158.46153826, 4130.12820485, 4110.76923050, 4104.74358947, 4111.02564075, 4113.33333306, 4132.82051255, 4149.10256390, 4146.15384595, 4138.84615364, 4124.35897408,12.0
4124.48717921, 4128.71794844, 4143.97435877, 4148.33333313, 4118.07692280, 4103.71794844, 4094.74358940, 4097.05128171, 4097.56410222, 4119.35897408, 4137.43589723, 4135.12820485, 4129.74358947, 4119.35897408,12.0
