AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4093.07692273, 4092.17948684, 4097.82051248, 4085.12820478, 4048.07692266, 4095.38461504, 4088.58974325, 4083.46153812, 4076.41025607, 4092.05128171, 4069.35897395, 4112.30769203, 4082.30769196, 4129.61538434,12.0
4082.69230735, 4083.07692273, 4088.58974325, 4079.74358940, 4036.79487131, 4070.64102530, 4067.69230728, 4075.38461504, 4072.17948684, 4088.33333299, 4068.20512779, 4103.46153819, 4073.84615350, 4130.25640998,12.0
4076.41025607, 4077.56410222, 4085.38461504, 4072.43589709, 4031.92307644, 4062.56410215, 4063.58974318, 4066.02564061, 4068.58974318, 4106.15384588, 4062.94871754, 4092.94871761, 4064.23076882, 4127.43589716,12.0
4102.17948684, 4100.51282017, 4110.76923050, 4093.07692273, 4055.12820472, 4088.20512786, 4092.94871761, 4084.61538427, 4077.94871761, 4123.97435870, 4085.51282017, 4114.35897408, 4084.35897402, 4129.23076896,12.0
4117.43589716, 4113.46153819, 4123.71794844, 4108.33333306, 4067.05128164, 4097.05128171, 4101.41025607, 4096.79487145, 4081.79487145, 4114.35897408, 4096.28205094, 4127.94871767, 4095.38461504, 4128.71794844,12.0
4098.71794837, 4093.46153812, 4099.74358940, 4087.05128171, 4045.12820472, 4078.33333299, 4078.58974325, 4085.64102530, 4077.69230735, 4102.94871767, 4073.84615350, 4102.82051255, 4081.66666632, 4126.41025614,12.0
4083.71794837, 4081.92307658, 4080.12820478, 4068.58974318, 4030.64102516, 4069.23076882, 4067.56410215, 4070.12820478, 4073.84615350, 4090.89743555, 4060.51282010, 4080.89743555, 4071.79487145, 4129.74358947,12.0
4092.05128171, 4096.92307658, 4094.87179453, 4078.07692273, 4046.41025600, 4077.43589709, 4079.87179453, 4071.41025607, 4074.48717914, 4087.17948684, 4068.84615343, 4091.41025607, 4073.97435863, 4130.12820485,12.0
4101.92307658, 4103.33333306, 4108.71794844, 4082.69230735, 4059.99999959, 4087.30769196, 4087.69230735, 4078.33333299, 4076.92307658, 4105.38461511, 4075.76923043, 4103.33333306, 4076.66666632, 4129.48717921,12.0
4103.46153819, 4096.66666632, 4103.71794844, 4076.53846119, 4054.87179446, 4091.92307658, 4086.28205094, 4074.87179453, 4074.48717914, 4108.20512793, 4075.12820478, 4100.38461504, 4074.35897402, 4130.12820485,12.0
4111.15384588, 4102.94871767, 4107.56410229, 4081.79487145, 4053.33333292, 4092.30769196, 4094.23076889, 4087.43589709, 4077.05128171, 4104.48717921, 4080.76923043, 4105.51282024, 4082.30769196, 4129.99999973,12.0
4125.51282024, 4114.87179460, 4124.35897408, 4093.20512786, 4063.46153805, 4094.10256376, 4099.61538427, 4109.23076896, 4087.56410222, 4129.61538434, 4099.74358940, 4121.79487152, 4103.07692280, 4128.84615357,12.0
4112.17948691, 4099.87179453, 4117.17948691, 4078.71794837, 4053.20512779, 4084.61538427, 4076.02564068, 4088.58974325, 4081.28205094, 4126.41025614, 4096.28205094, 4110.64102537, 4093.84615350, 4125.89743562,12.0
4089.74358940, 4079.74358940, 4095.64102530, 4054.35897395, 4034.10256362, 4072.05128171, 4057.17948677, 4055.76923036, 4067.82051241, 4081.92307658, 4069.99999966, 4086.53846119, 4070.64102530, 4127.30769203,12.0
