AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4158.46153826, 4159.87179467, 4153.20512800, 4124.99999973, 4152.94871774, 4152.30769210, 4158.07692287, 4143.33333313, 4158.33333313, 4162.30769210, 4139.99999980, 4172.17948704, 4167.05128185, 4133.46153819,10.0
4153.20512800, 4150.25641005, 4144.23076903, 4124.87179460, 4138.84615364, 4149.74358954, 4155.51282031, 4139.35897415, 4154.99999980, 4148.07692287, 4125.64102537, 4164.48717928, 4169.99999986, 4129.87179460,10.0
4150.25641005, 4147.30769210, 4139.74358954, 4123.84615357, 4143.58974339, 4147.05128185, 4160.25641005, 4152.69230749, 4157.69230749, 4144.87179467, 4120.12820485, 4158.84615364, 4173.46153833, 4128.46153819,10.0
4144.99999980, 4147.43589723, 4138.97435877, 4123.71794844, 4143.07692287, 4146.79487159, 4158.97435877, 4153.71794851, 4159.87179467, 4147.56410236, 4124.99999973, 4159.74358954, 4172.56410243, 4133.07692280,10.0
4142.94871774, 4143.97435877, 4138.84615364, 4126.79487152, 4136.79487159, 4145.64102544, 4146.02564082, 4129.23076896, 4148.33333313, 4142.30769210, 4116.53846126, 4157.30769210, 4161.92307672, 4133.58974332,10.0
4147.56410236, 4140.64102544, 4139.61538441, 4132.56410229, 4143.07692287, 4140.89743569, 4140.76923056, 4121.15384588, 4136.41025621, 4143.33333313, 4107.56410229, 4154.74358954, 4151.79487159, 4129.74358947,10.0
4144.61538441, 4135.89743569, 4132.56410229, 4124.99999973, 4118.71794844, 4129.35897408, 4135.64102544, 4129.74358947, 4131.15384588, 4134.23076896, 4105.38461511, 4151.53846133, 4143.46153826, 4131.02564075,10.0
4143.20512800, 4135.89743569, 4132.30769203, 4119.99999973, 4101.79487145, 4124.10256383, 4128.46153819, 4124.10256383, 4129.74358947, 4122.05128178, 4103.33333306, 4152.17948697, 4145.51282031, 4132.43589716,10.0
4147.94871774, 4140.38461518, 4140.89743569, 4129.35897408, 4131.53846126, 4129.48717921, 4130.38461511, 4116.53846126, 4132.43589716, 4129.48717921, 4107.17948691, 4153.71794851, 4156.66666646, 4130.38461511,10.0
4151.53846133, 4150.25641005, 4145.64102544, 4139.74358954, 4148.33333313, 4135.38461518, 4138.33333313, 4125.51282024, 4138.20512800, 4140.38461518, 4120.38461511, 4158.58974339, 4166.79487159, 4127.17948691,10.0
4158.71794851, 4159.61538441, 4151.28205108, 4144.23076903, 4130.89743562, 4137.94871774, 4139.23076903, 4127.82051255, 4136.66666646, 4142.17948697, 4126.15384588, 4169.74358961, 4167.82051262, 4129.35897408,10.0
4167.05128185, 4161.41025621, 4160.76923056, 4147.56410236, 4134.10256383, 4138.20512800, 4144.35897415, 4129.10256383, 4141.15384595, 4153.33333313, 4128.46153819, 4175.12820499, 4168.84615371, 4132.94871767,10.0
4171.02564089, 4167.30769210, 4165.38461518, 4151.28205108, 4160.51282031, 4147.43589723, 4161.28205108, 4141.66666646, 4158.46153826, 4160.64102544, 4142.94871774, 4176.15384602, 4181.41025628, 4131.66666639,10.0
4177.82051269, 4180.76923063, 4167.69230749, 4152.94871774, 4176.53846140, 4167.30769210, 4174.10256397, 4153.33333313, 4171.79487166, 4157.69230749, 4155.12820492, 4183.58974345, 4193.58974345, 4128.84615357,10.0
4180.51282038, 4184.48717935, 4168.46153833, 4138.46153826, 4179.87179474, 4176.41025628, 4176.28205115, 4157.30769210, 4174.99999986, 4171.53846140, 4150.25641005, 4182.94871781, 4191.41025628, 4130.12820485,10.0
4166.66666646, 4172.82051269, 4156.53846133, 4109.61538434, 4167.30769210, 4167.82051262, 4173.07692294, 4155.51282031, 4170.76923063, 4181.15384602, 4140.76923056, 4166.92307672, 4176.41025628, 4133.71794844,10.0
4155.25641005, 4166.53846133, 4149.48717928, 4098.07692273, 4159.23076903, 4162.05128185, 4175.76923063, 4156.92307672, 4173.20512807, 4173.84615371, 4138.84615364, 4160.12820492, 4169.23076910, 4132.43589716,10.0
4155.89743569, 4164.74358954, 4153.46153826, 4097.17948684, 4156.15384595, 4160.64102544, 4170.64102551, 4152.17948697, 4171.41025628, 4167.56410236, 4131.02564075, 4160.12820492, 4170.12820499, 4130.64102537,10.0
4152.17948697, 4155.64102544, 4149.99999980, 4087.43589709, 4149.74358954, 4150.12820492, 4152.17948697, 4135.38461518, 4148.33333313, 4150.38461518, 4118.71794844, 4153.84615364, 4165.89743569, 4134.61538434,10.0
4154.35897415, 4152.43589723, 4155.38461518, 4089.99999966, 4158.58974339, 4147.43589723, 4158.20512800, 4141.02564082, 4139.87179467, 4139.23076903, 4129.61538434, 4161.92307672, 4165.51282031, 4137.69230749,10.0
4162.17948697, 4156.92307672, 4161.92307672, 4097.05128171, 4169.74358961, 4152.17948697, 4168.07692287, 4159.61538441, 4153.97435877, 4148.71794851, 4137.05128185, 4169.35897422, 4159.23076903, 4135.51282031,10.0
4157.30769210, 4153.46153826, 4150.51282031, 4090.25640991, 4168.84615371, 4144.23076903, 4143.33333313, 4144.35897415, 4147.69230749, 4152.82051262, 4121.79487152, 4156.15384595, 4147.17948697, 4131.28205101,10.0
4148.84615364, 4141.66666646, 4140.25641005, 4086.15384581, 4154.87179467, 4133.84615357, 4124.23076896, 4121.53846126, 4131.28205101, 4151.28205108, 4116.28205101, 4148.46153826, 4148.07692287, 4132.43589716,10.0
4150.64102544, 4142.17948697, 4141.66666646, 4091.02564068, 4138.46153826, 4134.23076896, 4135.25640998, 4131.28205101, 4135.25640998, 4154.61538441, 4119.99999973, 4150.12820492, 4147.17948697, 4137.56410236,10.0
4148.46153826, 4153.71794851, 4142.17948697, 4092.43589709, 4134.99999973, 4138.71794851, 4139.87179467, 4143.58974339, 4139.35897415, 4141.02564082, 4117.82051255, 4146.53846133, 4137.43589723, 4133.07692280,10.0
4141.28205108, 4153.58974339, 4141.02564082, 4087.05128171, 4144.23076903, 4142.17948697, 4142.30769210, 4146.92307672, 4142.43589723, 4127.05128178, 4117.17948691, 4143.84615364, 4136.15384595, 4128.58974332,10.0
4150.25641005, 4154.48717928, 4144.87179467, 4089.48717914, 4161.28205108, 4146.79487159, 4159.74358954, 4157.69230749, 4157.30769210, 4146.15384595, 4121.28205101, 4151.53846133, 4149.74358954, 4135.38461518,10.0
4149.48717928, 4153.46153826, 4137.17948697, 4094.10256376, 4154.10256390, 4137.69230749, 4150.51282031, 4153.84615364, 4153.97435877, 4156.41025621, 4115.12820485, 4150.64102544, 4147.43589723, 4136.79487159,10.0
4137.05128185, 4142.17948697, 4130.12820485, 4093.97435863, 4147.05128185, 4136.92307672, 4141.66666646, 4145.64102544, 4139.99999980, 4137.56410236, 4107.82051255, 4144.35897415, 4131.92307665, 4133.46153819,10.0
4140.89743569, 4138.33333313, 4131.02564075, 4089.99999966, 4154.99999980, 4151.79487159, 4158.97435877, 4147.94871774, 4136.92307672, 4120.76923050, 4102.94871767, 4139.61538441, 4123.33333306, 4131.66666639,10.0
4138.07692287, 4141.15384595, 4123.84615357, 4084.35897402, 4146.66666646, 4142.30769210, 4145.38461518, 4143.84615364, 4131.66666639, 4119.10256383, 4097.69230735, 4133.71794844, 4121.41025614, 4132.17948691,10.0
4133.97435870, 4147.69230749, 4129.99999973, 4095.25640991, 4142.17948697, 4126.92307665, 4126.41025614, 4160.12820492, 4146.66666646, 4136.28205108, 4113.71794844, 4149.23076903, 4137.43589723, 4134.87179460,10.0
4137.17948697, 4148.97435877, 4137.56410236, 4107.56410229, 4156.02564082, 4129.23076896, 4133.20512793, 4169.48717935, 4159.87179467, 4146.15384595, 4119.99999973, 4155.64102544, 4138.46153826, 4131.41025614,10.0
4124.99999973, 4137.17948697, 4118.58974332, 4092.05128171, 4152.94871774, 4126.66666639, 4121.53846126, 4129.74358947, 4125.12820485, 4122.05128178, 4090.89743555, 4130.76923050, 4114.23076896, 4131.28205101,10.0
4110.51282024, 4124.87179460, 4102.05128171, 4071.41025607, 4125.76923050, 4121.92307665, 4105.76923050, 4102.56410229, 4094.23076889, 4090.25640991, 4066.92307651, 4119.23076896, 4099.23076889, 4137.05128185,10.0
4121.02564075, 4129.10256383, 4114.23076896, 4075.76923043, 4126.79487152, 4132.82051255, 4128.71794844, 4130.12820485, 4111.79487152, 4089.61538427, 4074.23076889, 4131.28205101, 4100.64102530, 4136.02564082,10.0
4135.89743569, 4139.87179467, 4128.20512793, 4089.35897402, 4141.02564082, 4143.84615364, 4150.38461518, 4152.94871774, 4130.25640998, 4110.89743562, 4095.12820478, 4140.64102544, 4110.38461511, 4133.20512793,10.0
4135.89743569, 4139.87179467, 4128.20512793, 4089.35897402, 4141.02564082, 4143.84615364, 4150.38461518, 4152.94871774, 4130.25640998, 4110.89743562, 4095.12820478, 4140.64102544, 4110.38461511, 4133.20512793,10.0
4135.76923056, 4141.28205108, 4126.66666639, 4092.69230735, 4136.66666646, 4145.64102544, 4144.35897415, 4140.64102544, 4123.58974332, 4123.58974332, 4104.74358947, 4143.58974339, 4116.79487152, 4132.82051255,10.0
4135.12820485, 4145.76923056, 4127.30769203, 4093.46153812, 4149.61538441, 4148.07692287, 4148.84615364, 4146.66666646, 4129.87179460, 4124.87179460, 4105.89743562, 4149.87179467, 4114.74358947, 4133.20512793,10.0
4135.38461518, 4147.43589723, 4130.89743562, 4097.17948684, 4159.61538441, 4145.12820492, 4159.23076903, 4172.17948704, 4150.89743569, 4122.69230742, 4105.25640998, 4151.66666646, 4108.97435870, 4134.48717921,10.0
4130.38461511, 4138.71794851, 4128.07692280, 4096.66666632, 4147.30769210, 4137.82051262, 4150.25641005, 4163.97435877, 4149.10256390, 4123.84615357, 4104.74358947, 4147.82051262, 4112.17948691, 4134.23076896,10.0
4120.38461511, 4125.51282024, 4116.28205101, 4086.53846119, 4136.02564082, 4128.71794844, 4129.48717921, 4137.30769210, 4130.89743562, 4128.33333306, 4095.89743555, 4137.56410236, 4109.61538434, 4133.33333306,10.0
4123.33333306, 4127.94871767, 4116.15384588, 4087.94871761, 4131.66666639, 4124.48717921, 4126.79487152, 4146.15384595, 4138.33333313, 4136.15384595, 4093.07692273, 4137.05128185, 4101.15384581, 4134.23076896,10.0
4139.99999980, 4146.41025621, 4133.97435870, 4106.92307665, 4131.92307665, 4131.79487152, 4142.82051262, 4166.41025621, 4158.07692287, 4143.71794851, 4112.94871767, 4157.05128185, 4107.94871767, 4136.41025621,10.0
4138.20512800, 4146.53846133, 4137.17948697, 4109.99999973, 4130.76923050, 4135.89743569, 4144.99999980, 4151.66666646, 4146.66666646, 4132.69230742, 4122.17948691, 4163.71794851, 4111.02564075, 4134.23076896,10.0
4128.71794844, 4141.66666646, 4129.87179460, 4103.07692280, 4129.61538434, 4127.56410229, 4136.28205108, 4137.30769210, 4131.92307665, 4120.38461511, 4110.64102537, 4154.10256390, 4107.56410229, 4132.94871767,10.0
4134.61538434, 4151.41025621, 4134.48717921, 4107.69230742, 4136.02564082, 4122.94871767, 4137.69230749, 4144.74358954, 4137.82051262, 4126.28205101, 4107.69230742, 4154.87179467, 4114.35897408, 4136.15384595,10.0
4144.74358954, 4155.76923056, 4141.79487159, 4111.79487152, 4149.87179467, 4133.84615357, 4143.20512800, 4149.10256390, 4139.10256390, 4133.20512793, 4117.05128178, 4162.69230749, 4119.35897408, 4132.56410229,10.0
4140.64102544, 4142.94871774, 4135.25640998, 4102.17948684, 4159.35897415, 4141.28205108, 4138.58974339, 4147.17948697, 4135.25640998, 4131.28205101, 4115.64102537, 4157.56410236, 4104.10256383, 4129.99999973,10.0
4133.84615357, 4139.87179467, 4128.58974332, 4099.99999966, 4150.25641005, 4141.79487159, 4142.17948697, 4150.12820492, 4141.53846133, 4124.10256383, 4104.99999973, 4146.41025621, 4095.25640991, 4134.10256383,10.0
4144.61538441, 4162.30769210, 4137.94871774, 4118.46153819, 4134.23076896, 4148.07692287, 4159.48717928, 4157.56410236, 4145.51282031, 4122.56410229, 4112.30769203, 4154.61538441, 4116.92307665, 4133.97435870,10.0
4154.10256390, 4169.87179474, 4148.33333313, 4126.66666639, 4142.56410236, 4145.89743569, 4147.69230749, 4143.33333313, 4127.17948691, 4120.25640998, 4123.71794844, 4168.71794858, 4130.89743562, 4132.82051255,10.0
4141.28205108, 4145.12820492, 4141.92307672, 4107.30769203, 4157.82051262, 4129.10256383, 4115.51282024, 4113.71794844, 4101.66666632, 4108.97435870, 4110.51282024, 4160.38461518, 4115.64102537, 4132.69230742,10.0
4132.43589716, 4134.23076896, 4138.07692287, 4096.15384581, 4150.38461518, 4130.12820485, 4122.17948691, 4114.87179460, 4104.61538434, 4106.28205101, 4100.64102530, 4152.56410236, 4111.15384588, 4131.66666639,10.0
